word	local_natclass_trigrams	nonlocal_natclass_trigrams	length
s u t i m p i	92088	613185	7
s u t i n	80808	248481	5
s u t i ɲ ʧ a n i	163440	1921666	9
s u t i ɲ ʧ i s	155400	1311034	8
s u t i ɲ ʧ i x p i	170400	2402898	10
s u t i n t a	132090	818228	7
s u t i n t a p i s	175614	2484072	10
s u t i p i s	104544	668890	7
s u t i s	72816	205128	5
s u t i t a	100344	430379	6
s u t i w a n	120408	807003	7
s u t i w a ɲ ʧ u	173021	2108002	9
s u t i j	67488	176226	5
s u t i j t a p i s	138984	2092827	10
s u t i j u x	88890	557276	7
s u t i j u x p a q a r i m o r̞ q a	247918	12729454	18
s u w a	43848	71928	4
s u w a ʧ i k o ɴ q a ŋ k u	215183	6842968	14
s u w a ʧ i k u ʎ a x p u n i	272377	9450844	15
s u w a ʧ i k u s q a	191808	3259394	11
s u w a ʧ u	87138	464335	6
s u w a k a p u s a ŋ k u	186215	5227228	13
s u w a k a p u s q a	154116	2734298	11
s u w a k u ʎ a s q a t a x	215273	6229283	14
s u w a k u n a t a q a	194235	4088612	12
s u w a k u s q a	137358	1522562	9
s u w a k u s u n m a ɲ ʧ u	246290	7837884	14
s u w a k u x t a	131616	1603778	9
s u w a k u j t a	134370	1625918	9
s u w a k u j t a q a	159120	2862662	11
s u w a n a k u m a n t a	199429	5333219	13
s u w a n a k u ŋ k u	185019	3602677	11
s u w a n a p a x	107748	1175753	9
s u w a q a	68148	300936	6
s u w a r i ʃ a s q a	160704	2792739	11
s u w a r p a m u s q a	175362	3737270	12
s u w a r p a s q a	147960	2114389	10
s u w a s	59400	172872	5
s u w a s q a	81000	523104	7
s u w a s t a	91368	632688	7
s u w a t a	79812	374520	6
s u w a x	54864	143430	5
s u w a j	55512	147636	5
s u w a j t a	79488	568146	7
s u w i n t u s	169089	1419856	8
s u x s u n a ŋ k u p a x	175105	4285708	13
s u x t a	41395	146287	5
s u x t a m a n t a	115447	1814158	10
s u x t a n t i n	143959	1798050	9
s u x t a r i	90805	703084	7
s u x t a j u x	71653	711518	8
s u x t a j u x ʎ a m a n	129030	3863792	13
s u x t u	48314	192344	5
s u j	12528	12528	3
s u j a ʧ i k u j	123606	1401278	9
s u j a ʧ i n a	93456	860463	8
s u j a ʧ i ŋ k u	112985	1500578	9
s u j a n a	43308	244422	6
s u j a n a p a x	75132	914339	9
s u j a n a p u n i	120174	1889132	10
s u j a ŋ k u	67211	541652	7
s u j a ʃ a n	51732	437886	7
s u j a s a r̞ q a ɲ ʧ i x	159984	4075658	13
s u j a ʃ a w a n	86076	1160892	9
s u j a s q a j k i	85860	1491655	10
s u j a x	27432	92004	5
s u j k i t a	92982	623443	7
s u j o q a	43812	228794	6
s u j u	27666	60378	4
s u j u ʎ a	64206	319955	6
s u j u m a n t a	102744	1275774	9
s u j u m a ɴ q a	71100	894502	9
s u j u ɲ ʧ i s m a ɴ q a	168701	4012531	13
s u j u ɲ ʧ i x m a n	144587	2638323	11
s u j u ɲ ʧ i x p a x	146255	2391902	11
s u j u ɲ ʧ i x p i	140951	2051746	10
s u j u p a x	62766	416183	7
s u j u p i	59334	308228	6
s u j u p i t a x	109728	1231676	9
s u j u s	40194	149394	5
s u j u s m a n	72912	782122	8
s u j u s m a n t a	116868	1810686	10
s u j u s p i	73266	532220	7
s u j u x	36540	123431	5
t a k a ʧ i k u s p a	183072	3307774	11
t a k a k u n	108465	849626	7
t a k a j k u s q a	128160	1980614	10
t a k e r̞ q a p u n a ʧ i x	212448	6653995	14
t a k i ɲ a	77862	381905	6
t a k i ŋ k i ʧ u	153222	2030698	9
t a k i p a j a n a k u s	170562	4713410	13
t a k i r e r̞ q a ŋ k u	208915	5021943	12
t a k i r i k u n a ʧ i x	268089	6771844	13
t a k i r i k u s p a	217998	3783278	11
t a k i r i k u s q a	216870	3746048	11
t a k i r i n	137790	988434	7
t a k i r i n a p a x	183870	3077246	11
t a k i r i ŋ k u	169655	2206538	9
t a k i r i s a ŋ k u	186209	3671588	11
t a k i r i s p a	154278	1757953	9
t a k i r i s u n	167742	2184778	9
t a k i r i j k u	154980	2074418	9
t a k i s p a	84798	593530	7
t a k i j	53550	171012	5
t a k i j k u n a	137661	1686374	9
t a k i j k u n a m a n t a	210345	6688758	14
t a k i j n i n	108198	1162254	8
t a k i j n i ŋ k u	142943	2472068	10
t a k i j n i ŋ k u t a	199812	4528579	12
t a k u	41580	98449	4
tʰ a ʎ i m u s q a	106518	1285074	9
tʰ a ʎ i n a ŋ k u t a	186252	3377783	11
tʰ a ʎ i r p a r i s q a	214470	4647502	12
tʰ a l u	41292	93927	4
tʰ a l u ʎ a	97117	434386	6
t a l u n n i n m a n t a	244794	6424528	13
t a l u n n i j p i	173802	2555922	10
tʰ a l u s	67044	214719	5
tʰ a l u s ʧ u	118548	883518	7
tʰ a m a j k a ʧ a s q a ʎ a ɲ a	175824	7539275	16
tʰ a ɲ i ɲ ʧ u	115661	836362	7
tʰ a n s a	48114	151524	5
tʰ a n t a	63558	200781	5
t a n t a ʧ a w i	142092	1913716	9
t a n t a ʧ a w i s p i	192780	4564672	12
t a n t a k a m u x	131839	2060481	10
t a n t a k o r̞ q a ŋ k u	211469	6171410	13
t a n t a k u n a	158235	1922166	9
t a n t a k u s a x ʧ u	181309	4554282	12
t a n t a k u j	125784	1200126	8
t a n t a k u j m a n t a	197100	5446772	13
t a n t a k u j p i	150588	2434526	10
tʰ a n t a n	85536	450360	6
t a n t a n a	98604	709320	7
t a n t a n a n r a j k u	215856	6532854	13
t a n t a r i k o r̞ q a ŋ k u	279989	10760144	15
t a n t a ʃ a ŋ k u	137465	2352686	10
t a n t a s q a	103518	974896	8
t a n t a j k u k u j t a w a n	279088	12167148	16
t a n t a j k u n a	158253	2449656	10
t a n t a j k u s q a ŋ k u	208277	7103904	14
t a n t a j t a w a n	158922	3342286	11
t a ɴ q a k u ʃ a s q a n t a	191436	7159336	15
t a ɴ q a n	44604	295846	6
t a ɴ q a n a	55296	461518	7
t a ɴ q a n a ʎ a p u n i	165228	4720365	13
t a ɴ q a n a ŋ k u p a x	154711	4025790	13
t a ɴ q a n a p a x q a	102420	2507780	12
t a ɴ q a n a j k u	95598	1819972	10
t a ɴ q a r a n	91314	997198	8
t a ɴ q a r e r̞ q a ŋ k u	177289	5259518	13
t a ɴ q a r̞ q a ŋ k i ʧ i x	187302	5776306	14
t a ɴ q a s a n	62586	747214	8
t a ɴ q a ʃ a ɲ ʧ i x	124992	2324886	11
t a ɴ q a ʃ a ŋ k u	96101	1743198	10
t a ɴ q a ʃ a ŋ k u r i	173096	3872499	12
t a ɴ q a s a j k u	85716	1633798	10
t a ɴ q a s p a	63018	672391	8
t a ɴ q a j	37854	215701	6
t a ɴ q a j k u	67464	829462	8
t a ɴ q a j k u n i	123927	1961998	10
t a ɴ q a j k u s q a	120024	2281148	11
t a ɴ q a j p i	57510	672391	8
t a ɴ q a j s i m u j ʧ i x	140478	4555471	14
tʰ a p a	23868	50004	4
tʰ a p a ʧ a k u s q a ŋ k u	195497	6513490	14
tʰ a p a n	39312	159102	5
t a p a s q e t a	91592	1238653	9
t a p a j t a	58140	490418	7
t a p o r̞ q a s	91860	903574	8
t a p u k u n a j	148126	1610510	9
t a p u k u s q a	139273	1580398	9
t a p u k u x	103968	686730	7
t a p u ʎ a n t a x	151616	2240416	10
t a p u ʎ a s q a t a x	152228	3423714	12
t a p u n a	72996	370135	6
t a p u n a n	92598	721552	7
t a p u n a p a x	104820	1223456	9
t a p u n a w a ɲ ʧ i x	189402	4237044	12
t a p u r e r̞ q a	153818	1778040	9
t a p u r i k u ʎ a n t a x	288161	8380120	14
t a p u r i k u n	191793	2368988	9
t a p u r i m u s a x	162978	2812462	11
t a p u r i s p a	148266	1679453	9
t a p u r i s p a ʎ a	175986	3256046	11
t a p u s o ɴ q a ʧ i s	147274	3485566	12
t a p u s q a	77184	549735	7
t a p u s q a ŋ k u	125369	2170118	10
t a p u w a ŋ k u	129563	1780494	9
t a p u w a j k u	118098	1667774	9
t a p u j	44460	158110	5
t a p u j k a ʧ a r i s q a ŋ k u	258083	13162580	17
t a p u j k u n a t a p i s	209211	6725492	14
tʰ a q o	24750	55968	4
tʰ a q o ʎ a	57860	305381	6
tʰ a q o p i	52778	294170	6
tʰ a q o s	37950	140952	5
t a r a t a	86508	436851	6
t a r a t a m a n t a	160560	3144514	11
t a r a t a p i	115056	1149653	8
t a r e r̞ q a j k u	146780	2514582	10
t a r e r̞ q o ʎ a m p u n i	228618	7424993	14
t a r i h a	75114	337233	6
t a r i h a p i	94302	945799	8
t a r i k a p o r̞ q a n i	211560	5893922	13
t a r i k a p u n a m p a x	211416	6189935	14
t a r i k o r̞ q a ŋ k u	214055	5116053	12
t a r i k u ʎ a r̞ q a ŋ k u t a x	333761	14768267	17
t a r i k u n	145065	1064074	7
t a r i k u n i	168033	1560778	8
t a r i k u n i ʧ u	223089	3539663	10
t a r i k u ŋ k u	181605	2337543	9
t a r i k u s p a ʎ a t a x	239598	7158605	14
t a r i k u s q a ʧ u	200094	4005453	11
t a r i k u s q a n t a	222936	5015011	12
t a r i k u j	129840	846694	7
t a r i k u j k u	166380	2199848	9
t a r i n a k a p u ŋ k u	225420	6463522	13
t a r i n a p a x	131130	1442356	9
t a r i n a p a x q a	146430	2595606	11
t a r i ɲ ʧ i s	159258	1460722	8
t a r i ŋ k i ʧ i s	186594	2879298	10
t a r i ŋ k i ʧ u	169722	2254298	9
t a r i ŋ k u	116915	919154	7
t a r i p a k o r̞ q a ŋ k u	227327	7660597	14
t a r i p a k u n m a n	197622	4665767	12
t a r i p a s q a	121554	1435121	9
t a r i s k u s p a	173538	2560238	10
t a r i s p a	101538	682350	7
t a r i s p a q a	121338	1435121	9
t a r i s p a t a x	142164	2116848	10
t a r i s q a	100530	671169	7
t a r i s q a ʧ u	136494	1887958	9
t a r i s q a ɲ ʧ i s q a	209166	5460838	13
t a r i s q a ŋ k u	148715	2503328	10
t a r i s q a ŋ k u ʧ u	217387	5074332	12
t a r i s q a ŋ k u m a n t a	233160	8641536	15
t a r i s q a s	111330	1039113	8
t a r i s u n	115002	908028	7
t a r i j k u	102240	846694	7
t a r i j k u ɲ ʧ i s	215808	4041856	11
t a r i j t a	96822	727179	7
t a r k i	96120	299289	5
t a r k u	103995	332494	5
t a r k u m a n t a p i s	231964	6082923	13
t a r p a k u n	140235	1475630	8
t a r p o r̞ q a n i	159324	2613712	10
t a r p o r̞ q a j k u	167928	3486882	11
t a r p o j̠̠ q a	122358	1115080	8
t a r p u k o ɴ q a	167310	2388144	10
t a r p u k u ʧ u ŋ k u	280826	6465196	12
t a r p u k u ʎ a n	215370	3326901	10
t a r p u k u n	174280	1707620	8
t a r p u k u n a	191506	2203646	9
t a r p u k u n i	197248	2368988	9
t a r p u k u ŋ k u	210820	3373438	10
t a r p u k u s a j k u	215059	5025775	12
t a r p u k u s u ɲ ʧ u	273431	6313676	12
t a r p u k u x	158040	1382340	8
t a r p u k u j k u	195595	3196633	10
t a r p u k u j t a	190357	2895472	10
t a r p u ʎ a ɲ ʧ i s	218636	4121070	11
t a r p u ʎ a j k u t a x	238761	6011344	13
t a r p u m u n a ŋ k u p a x	250089	8592382	15
t a r p u m u s a x	148361	2080246	10
t a r p u n a	127068	849340	7
t a r p u n a ʧ u	168360	2251382	9
t a r p u n a ʎ a ʧ u	201822	4148581	11
t a r p u n a ʎ a m a n t a	232566	7326084	14
t a r p u n a m a n t a	199752	4482235	12
t a r p u n a ɲ a	155526	1841094	9
t a r p u n a ŋ k u p a x	226483	5642512	13
t a r p u n a p a x	158892	2199326	10
t a r p u n a p a x q a	174192	3681544	12
t a r p u n a p u n i	203934	3904292	11
t a r p u n a s	141324	1278796	8
t a r p u n a t a	161034	1970706	9
t a r p u n a j p a x	162564	2769494	11
t a r p u ɲ ʧ i s	190437	2235154	9
t a r p u ɲ ʧ i x	184221	2050116	9
t a r p u n i	132810	936400	7
t a r p u ŋ k u	148992	1504320	8
t a r p u ŋ k u m a ɲ ʧ u	242706	6791438	13
t a r p u ŋ k u p a ʧ a	218258	4930765	12
t a r p u ŋ k u p i s	208454	3837862	11
t a r p u r a r̞ q a n i	229626	5403082	12
t a r p u r i k o r̞ q a j k u	304380	11269168	15
t a r p u r i k u n a ʎ a	295221	7668792	13
t a r p u r i k u ʃ a s q a ŋ k e q a	348666	19336010	19
t a r p u r p a n a ʎ a ʧ u	274770	9202442	14
t a r p u r p a ŋ k u	222479	4375459	11
t a r p u r p a r̞ q a ŋ k i	264552	8495007	14
t a r p u r p a j k u	211914	4164114	11
t a r p u r p a j̠̠ q a j k u	251262	8172922	14
t a r p u r t a r p u j ʎ a	325287	9999350	14
t a r p u ʃ a n ɲ a	166668	2526198	10
t a r p u ʃ a ŋ k u	163355	2674278	10
t a r p u ʃ a j k u	152970	2524478	10
t a r p u s a j k u ɲ a	200617	4378402	12
t a r p u s p a	132384	1164437	8
t a r p u s q a	131256	1148100	8
t a r p u s q a m a n	157248	2994712	11
t a r p u s q a m a n t a	201204	5299259	13
t a r p u s q a m a n t a p i s	244728	10023897	16
t a r p u s q a m a n t a q a	225954	7824322	15
t a r p u s q a n i	160362	2535858	10
t a r p u s q a ŋ k u t a	236310	6147612	13
t a r p u s q a p a x	159336	2722990	11
t a r p u s q a p u n i	204378	4655164	12
t a r p u s q a s	142056	1658388	9
t a r p u s q a s n e ɴ q a	202742	6115257	14
t a r p u s q a s n i j p a x	217188	7370752	15
t a r p u s q a s p a x	172476	3587470	12
t a r p u s q a s p a x q a	187776	5566536	14
t a r p u s q a s p a x r i	204606	6873058	14
t a r p u s q a t a	159894	2465362	10
t a r p u s q a t a q a	184644	4057946	12
t a r p u s q a j k u	168966	3390928	11
t a r p u s q a j m a n t a	206910	6290897	14
t a r p u s q a j t a	163332	3079846	11
t a r p u s u ɲ ʧ i s	226919	4138956	11
t a r p u w a x	141912	1198916	8
t a r p u x	97778	437840	6
t a r p u x ʧ u	134260	1416376	8
t a r p u x k u n a	183009	2749227	10
t a r p u x k u n a q a	205959	4455746	12
t a r p u x k u n a r i	229179	5590314	12
t a r p u j	98532	447235	6
t a r p u j a k a p u n	185442	4542036	12
t a r p u j k o r̞ q a n i	219948	6148992	13
t a r p u j k o r̞ q a ŋ k i	235002	7660597	14
t a r p u j k u	135072	1402670	8
t a r p u j k u ʧ u	203744	3258923	10
t a r p u j k u n a	185793	2781320	10
t a r p u j k u n a p a x	217617	5393617	13
t a r p u j k u n a q a	208743	4499899	12
t a r p u j k u n a s	200049	3668192	11
t a r p u j k u n a s n i n t a	310731	12847876	16
t a r p u j k u n a s n i ŋ k u t a	351063	18429417	18
t a r p u j k u n a s t a q a	256767	9106422	15
t a r p u j k u n a t a	219759	5005543	12
t a r p u j k u n a t a q a	244509	7458630	14
t a r p u j k u n a w a n	240225	6717455	13
t a r p u j k u p a ʧ a	204338	4702940	12
t a r p u j k u r a x ʧ u	247570	7121596	13
t a r p u j k u s q a	187632	3390928	11
t a r p u j m a n	125892	1581870	9
t a r p u j m a n t a	169848	3165898	11
t a r p u j ɲ a	124758	1140834	8
t a r p u j n i ŋ k u t a	247764	6565604	13
t a r p u j n i j k o q a	202400	5356848	13
t a r p u j p a x	128484	1408844	9
t a r p u j p i	123336	1164437	8
t a r p u j p i s	138312	1679453	9
t a r p u j p u n i	173526	2708306	10
t a r p u j t a	129834	1232628	8
t a r p u j t a ʧ a	166464	2614606	10
t a r p u j t a q a	154584	2296966	10
t a r w e q a	118530	754889	7
t a r w i p a x	139662	1117651	8
t a r w i s	118746	544950	6
t a r w i t a	145962	961665	7
tʰ a s a n i t a j m a n t a p i s	218898	10250998	17
tʰ a s a s p a ʎ a	82584	1100646	9
tʰ a s k i ʧ e r̞ q a	155836	2258398	10
tʰ a ʃ k i ʧ i ʎ a ɴ q a ŋ k u	225383	8318520	15
tʰ a s k i ʧ i n a m p a x	182514	4424828	13
t a s k i ʧ i n a p a x	179040	3745070	12
tʰ a s k i ʧ i ʃ a n	147864	2315214	10
tʰ a ʃ k i ʧ i ʃ a j k u	170994	4060646	12
tʰ a s k i n a	91512	625347	7
tʰ a s k i n a m p a x	128538	2256662	11
tʰ a s k i n a n t a	155070	2383278	10
tʰ a s k i n a ŋ k u p a x	190927	4728625	13
tʰ a s k i n a ŋ k u t a	199878	4372511	12
tʰ a s k i n a p a x	123336	1743434	10
tʰ a s k i ŋ k u	111521	1157342	8
tʰ a s k i r e ɴ q a	144086	2061162	10
tʰ a s k i r e r̞ q a j k u	209546	5845120	13
tʰ a s k i r i j t a	160668	2436978	10
tʰ a s k i ʃ a ʎ a m p u n i	189562	6108320	14
tʰ a s k i ʃ a ɲ ʧ i x	156726	2811618	11
tʰ a s k i ʃ a x t a	110052	1779286	10
tʰ a ʃ k i ʃ a j k u	117450	2017280	10
tʰ a s k i x t a	90234	920350	8
tʰ a s k i j m a n t a	134262	2566766	11
tʰ a s k i j n i n m a n t a	200880	6444983	14
tʰ a s k i j n i n t a	170586	3181806	11
tʰ a s k i j t a	92628	935469	8
tʰ a s n u p u ŋ k u	162260	2578387	10
t a t a	36630	73260	4
t a t a k u n a	128931	1200126	8
t a t a k u n a ɲ ʧ i x	210615	4636992	12
t a t a k u n a q a	151881	2242216	10
t a t a k u n a x	139029	1572086	9
t a t a l a p i s	116784	1521493	9
t a t a l a s t a	121212	1604596	9
t a t a l a t a	109890	1105060	8
t a t a l a j u x	103518	1321666	9
t a t a l i t a m a n	156192	3114472	11
t a t a m p a x	75024	714130	8
t a t a n	58608	217041	5
t a t a ɲ ʧ i x m a n t a	189354	5162096	13
t a t a n i ŋ k u t a	190614	3573945	11
t a t a n t a x	113886	1032370	8
t a t a ɴ q a	66384	491314	7
t a t a q a	61380	310111	6
t a t a s	52614	177828	5
t a t a s ʧ u	94350	783412	7
t a t a s n e ɴ q a	113300	1797646	10
t a t a s n i n	112014	1191876	8
t a t a s n i ɲ ʧ i s	186798	3519058	11
t a t a s n i ɲ ʧ i x	180582	3268612	11
t a t a s n i n m a ɴ q a	161946	4294051	13
t a t a s n i j k o q a	158264	3672970	12
t a t a s n i j k u	133524	2379966	10
t a t a s n i j k u m a n t a	217969	8340404	15
t a t a s n i j k u t a	190393	4390864	12
t a t a x	47952	147329	5
t a t a j	48618	151686	5
t a t a j k u m a n t a p a ʧ a	217717	9639552	16
t a t a j m a n	72216	806626	8
t a t a j r i	82638	727179	7
t a t i t u j	118548	783412	7
t a w a	35640	71604	4
t a w a ʎ a	69660	367326	6
t a w a ʎ a t a	104958	1063223	8
t a w a m a n	65394	553137	7
t a w a m a n t a q a	134100	2550370	11
t a w a n	57024	212976	5
t a w a n t i n	137610	1395036	8
t a w a j u x	65574	498643	7
tʰ a w i m u n	84759	700830	7
tʰ a w i x ʎ a	76614	576615	7
tʰ a j a p a j a	47628	496044	8
t i k a k a l a	114888	1148604	8
t i k i p a j a p i	118224	1835966	10
t i k i r p a j a	152436	1624651	9
t i k i r p a j a p i	172092	3092681	11
t i m p i	40584	169142	5
t i ɲ i ɲ ʧ i s	144816	1345432	8
t i ɲ i s q a	88440	611065	7
t i n m a n	66924	390582	6
t i n m a n t a	110880	1107226	8
t i n m a ɴ q a	79236	760018	8
t i n t a	80586	251463	5
t i n t i m p i	128496	1202650	8
t i n t i n	117216	603996	6
t i n t i n t a	168498	1534294	8
t i ŋ k i p a j a	106392	1243985	9
t i ŋ k o r̞ q a m u s a x	169198	4393265	13
t i ŋ k o r̞ q a ŋ k i	161794	3293898	11
t i ŋ k u ʧ i n a	169956	1985978	9
t i ŋ k u k o r̞ q a	181124	2645778	10
t i ŋ k u k u s q a ŋ k u	228794	6317086	13
t i ŋ k u ɲ ʧ u	161080	1589337	8
t i ŋ k u r i ʧ e r̞ q a ŋ k u	303449	11173256	15
t i ŋ k u r i ʧ i n a	244916	4326497	11
t i ŋ k u r i ʎ a n	213794	3266003	10
t i ŋ k u s q a	115649	1064138	8
t i ŋ k u s q a ʧ u	151613	2620113	10
t i ŋ k u s q a ŋ k u	163834	3369148	11
t i ŋ k u t a	119958	828386	7
t i ŋ k u x	80344	399902	6
t i ŋ k u j k u r i n	230534	4455438	11
t i ŋ k u j n i m p i w a n	211001	7125787	14
t i ŋ k u j p i	106163	1079468	8
t i p a p a m p a	81588	1072772	9
t i t e q a q a	97466	897868	8
t i t i j a r p a ʧ i s q a	214440	6838678	14
t i t u l a k u n	192698	2463423	9
t i t u l a k u n a n t a	273482	7312608	13
t i t u l a k u n a ŋ k u p a x	309339	11885003	16
t i t u l a k u j k u ɲ a	261660	6869908	13
t i t u l a p u ʃ a n	193391	3700518	11
t i t u l a s q a	155207	1732198	9
t i t u l a s q a ɲ a	179201	3209526	11
t i t u l u s t a	196914	2274674	9
t i w r a k a p u s q a	215946	4671926	12
t i w r a n	126738	634995	6
t i w r a r i k u j t a w a n	324654	12276645	15
t i x r a k o j̠̠ q a	140766	2278002	10
t i x r a k u n	127341	1415906	8
t i x r a k u x t i ŋ k u	207527	6446214	13
t i x r a m u ŋ k u	131897	2439998	10
t i x r a n	73956	451968	6
t i x r a n a	84648	673404	7
t i x r a ŋ k u	103691	1239026	8
t i x r a r e r̞ q a n i	191882	4843738	12
t i x r a s a w a ɲ ʧ i x	185016	5234626	13
t i j a k a p u s q a ŋ k u	170873	6049891	14
t i j a k u n	86865	719122	7
t i j a k u ŋ k u	123405	1716948	9
t i j a k u ʃ a n i	118770	2061154	10
t i j a k u ʃ a r̞ q a ŋ k u	183731	6457035	14
t i j a k u s p a t a x	147684	3389170	12
t i j a k u s q a	105930	1329978	9
t i j a k u s q a ŋ k u	154115	3912659	12
t i j a k u s q a ŋ k u m a n	194604	7581900	15
t i j a k u s q a ŋ k u t a	210984	6609714	14
t i j a k u s q a j r a j k u	187380	7882147	15
t i j a k u x	70625	549026	7
t i j a k u x k u n a	155856	3043521	11
t i j a k u x k u n a q a	178806	4839944	13
t i j a k u x m a n	97092	1774286	10
t i j a k u x p a t a	120703	2560114	11
t i j a k u x p a t a q a	145453	4170156	13
t i j a k u j k u	108180	1607198	9
t i j a ʎ a n t a x	122508	1917966	10
t i j a ʎ a x t a x	91116	1572686	10
t i j a m p u w a n	120454	2007162	10
t i j a n	34452	164196	5
t i j a ɲ ʧ u	87713	718114	7
t i j a n ɲ a	71280	560577	7
t i j a n n e r̞ q a	130574	2055712	10
t i j a n n i n	106326	1132632	8
t i j a p u ʎ a w a j k u t a x	234225	9452833	16
t i j a p u n	70638	625711	7
t i j a p u s q a	92052	1184673	9
t i j a p u w a n	113076	1529293	9
t i j a p u w a ɲ ʧ i s	181266	4174138	12
t i j a p u w a ɲ ʧ i x	175050	3893550	12
t i j a p u w a j k u	132966	2893262	11
t i j a p u w a j k u ʧ u	201638	5671478	13
t i j a r̞ q a	65376	514912	7
t i j a s q a	53136	434622	7
t i j a s q a j k u	90846	1742178	10
t i j a x ʧ u	58831	565752	7
t i j a j k u s p a	112890	1763657	10
t i j a j k u s q a	111762	1742178	10
t i j u n	45738	214719	5
t i j u p u w u n	155822	2019662	9
tʰ o q a ɲ ʧ i s	111486	1049674	8
t o q o r u r p a ʧ i n	262229	5953879	12
t u k o r̞ q a ɲ ʧ i x ʧ u	230622	6767308	13
t u k o r̞ q a ŋ k u ʧ u	236922	5534444	12
t u k o r̞ q o k u s a r̞ q a ɲ a	271215	11205738	16
t u k o r̞ q o s a x	153513	2135262	10
t u k o r̞ q o s a j k u ɲ a	231202	7009873	14
t u k u ʧ a k u n	198934	2551808	9
t u k u ʧ a k u n ɲ a	247015	4433964	11
t u k u ʧ a k u ʃ a n	216583	4152032	11
t u k u ʧ a n	145837	1035626	7
t u k u ʧ a n a ŋ k u k a m a	279947	9346391	15
t u k u ʧ a r̞ q a	177103	2026278	9
t u k u ʧ a s a s p a	180451	3118318	11
t u k u ʧ a s p a	162307	1823278	9
t u k u ʧ a s q a j k u	199153	4661712	12
t u k u ʧ a s u n	175339	2259703	9
t u k u ʧ i k a p u n	231331	4487776	11
t u k u ʧ i ʎ a x	187207	1998365	9
t u k u ʧ i n	159601	1135424	7
t u k u ʧ i n a	173857	1521218	8
t u k u ʧ i n a ŋ k a m a	234625	5718384	13
t u k u ʧ i n a p a x	205681	3376811	11
t u k u ʧ i ŋ k u	193386	2450806	9
t u k u ʧ i p u n a p a x ʧ u	274976	10153664	15
t u k u ʧ i ʃ a n	176233	2132378	9
t u k u ʧ i ʃ a ŋ k u	209748	4008730	11
t u k u ʧ i ʃ a ŋ k u ɲ a	257395	6458048	13
t u k u ʧ i s q a ɲ a	200803	3528711	11
t u k u ʧ i s q a j k u	214519	4932600	12
t u k u ʧ i j k u	179671	2308961	9
t u k u ʧ i j k u t a x	247862	5130404	12
t u k u ʧ i j m a n r i	234301	5246016	12
