word	local_natclass_trigrams	nonlocal_natclass_trigrams	length
ʊ ɮ m a r	91575	354490	5
tʰ ɔ ɢ ɮ ə ɮ tʰ	203609	1433460	7
ʧʰ a t s ə ŋ	120295	578170	6
m i t t ə g	126108	590860	6
t ɔ ɮ ɮ ə r	204462	982128	6
g i x e r	121671	396894	5
g i r tʰ e	120657	389782	5
a ʧ ə ɮ ɮ ə t ə g	304917	3456524	9
ʊ ɮ s ə g	106227	356202	5
i x ə x ə ŋ	152625	676390	6
p a rʲ ə m tʰ	148705	630062	6
i x n ə r	99333	369174	5
n o x ʦʰ ə ɮ	162592	822496	6
p u tʰ ə ŋ	97088	265609	5
x i r w e	109557	374250	5
s ʊ t ə ɮ ɢ a	177297	1169986	7
p a i ɢ a ɢ a	132297	896450	7
ʊ ɮ a n p a tʰ ə r	221414	2847868	9
oo r s tʲ i ŋ	134941	672390	6
x u r ə x	141007	442594	5
x u nʲ i	70818	142692	4
tʰ o rʲ i ŋ	144361	385437	5
p a i ɢ ʊ ɮ ɮ ə ɢ ə ŋ	301603	4996818	11
n a i r ə m t ə χ	237417	2704144	9
p ɔ t t ə g	137454	642720	6
ʧʰ a t ə χ	102579	331302	5
χ ɔɔ r ə n t ɔ	194601	1375987	7
t ɔ tʰ ɔ t	135136	430256	5
a ʧ ə ɮ ɮ ə ɢ a g	278998	3158804	9
ʃ ii t w ə r	121960	670388	6
s i tʰ g ə g t ə ɮ	235666	2916750	9
m o ŋ g ə ŋ	98296	500754	6
j a w ʊ ɮ ʧ	126093	650976	6
x i r gʲ i ŋ	119493	557326	6
m i t ə ʧ	101277	317854	5
p a i s n ə g	140409	948995	7
t ɔɔ	0	0	2
a χ ʊ i ŋ	82764	254826	5
x o g ʧ mʲ i ŋ	151602	1035838	7
n o x ə r	135993	436174	5
s ɔ j ə ɮ ə ŋ	203021	1269014	7
tʰ o w	35776	35776	3
ʧ i ʃ e	73656	156024	4
j a g	28710	28710	3
tʰ a ɮ ə ŋ	114367	326299	5
s a ɮ p ə r	126466	686272	6
x u s ə ɮ	114811	411514	5
ɔ ɢ tʰ	34112	34112	3
p ɔ ɢ ə n	89934	281276	5
a ɮ p a	56166	121506	4
x i w ɮ ə ɮ	146307	768166	6
tʰ i g w ə ɮ	118998	669860	6
gʲ i r m ə ŋ	115625	517894	6
o ŋ g ə tʰ e	131552	743608	6
ʧʰ a t a g u i	168003	1222517	7
n u t	30969	30969	3
g ɔ m pʰ ə nʲ i	134663	1023625	7
a mʲ t	25575	25575	3
χ ɔ j ə r t ə ɢ a r	297982	4522000	10
ɔ r ə ɮ ʦʰ s ə ŋ	239353	2149679	8
χ a i ɢ ʊ ɮ ə ŋ	193072	1648984	8
tʰ u m ə ŋ	84175	277747	5
ʦ ʊ n	28512	28512	3
tʰ i g ə x ə r	191796	1370692	7
χ a tʰ ə ŋ	93632	269249	5
g i rʲ i ŋ	113652	306460	5
a r ə ɮ	95830	186184	4
ʃ i n e r	101331	368010	5
x i r ə g ɮ ə ʧ	249750	2293108	8
a ɮ t ə r tʰ a i	240457	2221009	8
a ʧ ə ɮ t	127909	398542	5
uu s s ə ŋ	84999	279603	5
u j e s	77220	151257	4
u gʲ i g	54450	116684	4
tʰ uu n e s	99549	341733	5
p a i	25047	25047	3
a j ʊ ɮ g u i	179819	1269494	7
a m ʧ ə ɮ tʰ tʰ a i	253263	2946835	9
x o g ʧ ɮʲ i ŋ	195954	1282302	7
j aa ɢ a t	79014	279592	5
tʰ ʊ s ɢ a i	108702	593180	6
u n t ə s nʲ i	154071	1124071	7
x i s gʲ i g	103356	554932	6
ʦ ɔ rʲ ə ɮ ɢ ɔ r	286596	2701770	8
χ ɔ ɮ p ɔ n	136202	676568	6
ʦ uu ŋ	25344	25344	3
ʧʰ a t t ə g	134292	673660	6
x u n tʰ e	98631	374904	5
a mʲ t r ə ɮ t	189781	1247783	7
p a r ʊ ŋ	95238	251306	5
ʧʰ i nʲ i	63162	130680	4
x e tʰ	41184	41184	3
ɔ i	0	0	2
nʲ i ɮ e t	127761	382670	5
m ɔ ɴ ɢ ə ɮ ə ŋ	183531	1608290	8
ɢ a ʦ r ə g	150037	669860	6
a ɮʲ ə w a	121249	386668	5
i ʦʰ ə s tʰ	105450	338430	5
tʰ i m ʦʰ e n t	147486	1047820	7
ɔ r n ʊ t ə ŋ	164632	1188406	7
ʦ ɔ χ j ɔ ɮ ʧʰ	197415	1413218	7
pʲ i ʧʰ ɮ ə g	150218	646104	6
n i g t s ə ŋ	138446	908326	7
t u n t	61938	123442	4
x u r tʰ s ə ŋ	181263	1178390	7
tʰ ɔ t	40672	40672	3
tʰ a wʲ ə χ	88452	300324	5
s a ɮ p ə r tʰ	170274	1195872	7
ɔ ɮ s ə ŋ	107300	354052	5
ɢ a r t ə g	145299	659410	6
p a i t ə ɮ t	181535	1151293	7
s a i ŋ	55539	97647	4
o g n	33669	33669	3
χ a rʲ ə ɮ ʦʰ a	223011	1382215	7
tʰ i r p ə m	119917	594334	6
tʰ ɔɔ n	33696	33696	3
i tʰ g ə ɮ	104661	376944	5
ʦ u i ɮ s	119658	376944	5
x uu x tʲ i ŋ	138303	627264	6
tʰ ɔ ɢ tʰ ə s ə ŋ	196651	1808424	8
ɔ r t ə g	122729	423694	5
ɔ i r	50061	50061	3
t uu r ə ŋ	120694	338053	5
t a r a	78144	149754	4
u n t ə s tʰ ə ŋ	189921	1730518	8
x o t o	101308	206314	4
χ a r ə χ	115107	328974	5
m e n t	58968	110118	4
m i o	35475	35475	3
g i t g e	94395	330622	5
pʲ i t ə n t	123318	551044	6
o g t ə g	105183	378790	5
ʃ o n	35991	35991	3
tʰ uu x ə n t	145908	692888	6
x i s gʲ i ŋ	97581	489566	6
a χ ʊ i	58806	124146	4
e m	0	0	2
χ ɔ j ə r ə ŋ	200561	1234570	7
gʲ i n ə n	82215	260214	5
uu n e s	68445	137349	4
g i n ə tʰ	90774	312754	5
p ɔ r	34891	34891	3
pʲ i j ə i ŋ	122892	511466	6
a ʦ	0	0	2
ʦʰ a ɢ a ŋ	73788	239723	5
x i m ʧ e n t	154017	1091505	7
p ɔ tʲ ə tʰ	120252	356762	5
p a i χ a	83853	260766	5
e r s	41847	41847	3
ʃ a ɮ tʰ ɢ a ŋ	154039	988450	7
ʊʊ r	0	0	2
p u x nʲ i g	122826	569672	6
a r t ə ŋ	105524	320134	5
uu nʲ i g	62205	126933	4
s ɔ ɴ ɢ ʊ ɮʲ t	145607	1107106	7
n a r ə g	117845	342374	5
t ɔɔ r	44733	44733	3
p ɔ t ɮ ə ɢ	154293	670362	6
ii ŋ x u	50094	115214	4
tʰ ɔ ɢ ɮ ə ɮ tʰ ə n t	310354	4563785	10
s o r ə g	144707	421222	5
mʲ e tʰ ə r	121184	386326	5
t ɔ tʰ r ɔ	137760	477290	5
p a i t ɮ ə ŋ	169214	1010758	7
a mʲ ə rʲ ə g	168572	751420	6
ɮʲ i gʲ i ŋ	79200	281864	5
p a rʲ ə ɮ ɢ	172903	691634	6
x uu x t u t	149440	749806	6
p a rʲ ə χ	122139	323542	5
ʧʰ a m a i g	113256	592284	6
i r g ə ŋ	98716	307804	5
g i t ə g tʰ	135117	642350	6
i r ə g tʰ e	155406	816318	6
tʰ o g ə ɮ t ə r	253061	2464187	8
n uu r	35964	35964	3
t i ɮ xʲ i t	141801	684538	6
χ a tʰ ə t	104288	325184	5
x ʊ wʲ i g	84645	296406	5
m a ɮ tʰ m ə ɮ	163022	1163724	7
t u r	42439	42439	3
χ a r	32967	32967	3
x u s s ə ŋ	121249	595078	6
tʰ uu x ə ŋ	108834	320594	5
ʦ u i ɮ t	122100	391414	5
e m ʧʰ	32175	32175	3
x i r ə g ɮ ə x	249750	2293108	8
m ʊ ʧ i ŋ	87120	243936	5
ʦ ɔ χ j ɔ ɮ	147354	821198	6
ʃ a ɢ n ə ɮ	112701	637978	6
x u i tʰ ə ŋ	144485	665968	6
χ a rʲ j ʊ	117711	347634	5
ʊ r t	37851	37851	3
tʰ a wʲ s ə ŋ	106928	531786	6
χ ɔ ɮ	40959	40959	3
xʲ i ɮ	36630	36630	3
n ɔ m ə ŋ	85950	268990	5
pʰ r a n ʦʰ	88671	270122	5
i r g ə ʧ	110519	383858	5
n ee x	32967	32967	3
ɢ ɔ ɮ t ʊ	124320	372714	5
p a j ə r ɮ ə ɮ a	297606	3215142	9
p a i tʰ ə ɮ	142775	677790	6
a r ɢ a r	95238	361832	5
ɔ ɮʲ ə m pʰ	121397	356942	5
p ʊ r χ ə ŋ	119991	517378	6
a ŋ g ɮʲ i	86449	306460	5
ʧʰ a t ə n	102579	331302	5
s a n s r ə ŋ	150468	986254	7
a ʧ ə ɮ ɮ ə ɢ a n	277282	3093694	9
oo r ʧʰ ɮ ə ɮ tʰ	234876	1667300	7
e s	0	0	2
x o ŋ g ə ŋ	105864	574282	6
ɔ i ɮ ɢ ə ʧ	149147	812094	6
i x e r	90090	178002	4
t u g e r	116957	410278	5
t a r a gʲ i ŋ	154044	987358	7
x i r ə g g u i	222814	2097484	8
x i m ʧ e g e r	209904	2088548	8
x a m a g u i	149193	1124603	7
ʊ t a gʲ i ŋ	104709	506506	6
χ aa	0	0	2
ɔ r ʊ ɮ ə χ	177378	873952	6
i x tʰ e	76032	159687	4
p u x	28083	28083	3
ʧʰ o ɮ o tʰ	171828	525316	5
tʰ i ŋ g ə r	107593	624796	6
tʰ a tʰ ə ʧ	111936	371749	5
t u ŋ	25234	25234	3
j a rʲ t ə g	162823	744810	6
x i ɮ e r	141303	457278	5
m o r ə ŋ	128760	337114	5
ʦ ɔ rʲ ə ɮ ɢ	207712	895288	6
ʧ u ʧ ə g ʧʰ ə ŋ	218559	1926313	8
a ʃ ə ɢ tʰ	98457	318561	5
ʊ r ɮ ə gʲ i ŋ	178730	1128478	7
i ŋ g e t	80997	285080	5
ɢ a t a t ə ŋ	155155	974722	7
i r ə g	84878	155696	4
tʰ o tʲ i g u i	194634	1400376	7
ɔ r ʃ t ə g	151404	801956	6
n ee ɮ tʰ tʰ e	158595	779220	6
nʲ ii g ə m	88073	277376	5
n aa t ə m	92163	277000	5
x e r	47619	47619	3
tʰ i t nʲ i g	119823	604430	6
i r g ə nʲ i	141636	714516	6
o w ʧʰ ə ŋ	95502	320227	5
x i ɮ p ə r	131350	730600	6
χ a r s ə ŋ	131683	575266	6
i r ʧ e	87912	178002	4
ʦ ee ɮʲ i ŋ	128371	349119	5
ɢ ʊ r ə w	112517	315681	5
p uu r	30636	30636	3
p ɔ ɮ ə w s r ə ɮ	272764	3200906	9
a ʃ ə ɢ ɮ ə ʧ	184038	1299010	7
χ ʊʊ t ə s	96751	301092	5
g u r ə ŋ	120472	330928	5
p i ɮ ə ŋ	103378	270814	5
χ ɔ j ə r	119790	400250	5
nʲ ii tʰ ə ɮ s ə ŋ	214400	1794942	8
j a r ʊ	76923	146223	4
j a w ə n	83460	282843	5
xʲ i ʧʰ e ɮ	122760	404442	5
ʊ s ə n t	95349	306830	5
tʰ uu nʲ i g	95613	319925	5
pʰ rʲ i mʲ ə r	129694	680032	6
j i w r ə pʰ	124567	585462	6
x u r e n t	170172	779080	6
χ ɔ tʰ ə g	118304	359402	5
χ ɔ ɮ p ə ɢ t ə χ	220076	2659620	9
tʰ a mʲ ə r ʧʰ ə ŋ	208366	1812990	8
s uu ɮ t	79920	145547	4
s ʊʊ rʲ	38048	38048	3
n ee r e	90354	168276	4
n i ɮ e t	125319	368010	5
i x ə t	78144	149754	4
ʦ u g	34336	34336	3
p u ɮ ə g	121841	338254	5
a tʲ ə ɮ χ ə ŋ	181374	1161310	7
ʦʰ aa ʃ ə t	103013	338830	5
ɔ ʧʰ ɔ t	97416	191470	4
p a i χ a r	116820	587772	6
a ʧ ɮ a	80586	156816	4
tʰ i t nʲ i	92070	315010	5
a r t ʧʰ ə ɮ s ə ŋ	261738	2964374	9
s i s tʰʲ ə m	122313	581042	6
n ɔ ɢ ɔ ŋ	95940	294695	5
g u r nʲ i	114811	356202	5
p ɔ ɮ ə m ʧ g u i	250513	2924460	9
p a i t ə g g u i	227563	2650416	9
ʃ aa r t ɮ ə ɢ	193880	1248994	7
tʰ uu xʲ i ŋ	91980	281268	5
ɔ ɴ ɢ ə ʦʰ	74438	298255	5
j i r ə ŋ xʲ i ɮ ə g ʧʰ i ŋ	370581	9113948	13
p u tʰ ə g t ə x u ŋ	281792	3821440	10
ii m e s	59475	118867	4
u ʦ e t	84864	166301	4
x i m ʧ e g	123948	648312	6
χ ʊ w ʦʰ ə s	112849	562410	6
ʊ r ɢ ə m ə ɮ	159840	1259322	7
tʰ e g ʧ	73515	145323	4
ʧ i n tʰ e	91611	349308	5
a w n	23166	23166	3
tʰ uu n ʧʰ ɮ ə ŋ	171442	1131250	7
tʰ ʊ χ a i ŋ	111276	533610	6
a ʦ i	34848	34848	3
ʃ u ɮ ə g	132793	396862	5
ʦ ee ɮ	43808	43808	3
p u tʰ ə s ə ŋ	168683	1022490	7
a ɮ t ə r tʰ	166537	818542	6
u ʦ u ɮ ʧ	132793	434824	5
tʰ uu x tʰ e	117216	405180	5
s a ŋ	21054	21054	3
nʲ ii tʰ ə t	104288	332207	5
ʦ o w ʃ o r ɮʲ i ŋ	299471	3313560	9
j a w ʊ ɮ ə χ	167940	1122266	7
ɔ r ə s	95830	183816	4
ɔ n ʦʰ ɢ ɔ i	124303	715418	6
p ɔ t ə χ	107229	311466	5
ɢ a ʦ ə r	110336	355239	5
ɔ r n ʊ t	101547	380246	5
ʦ u r x	88985	167129	4
pʲ i j e	61380	117891	4
p aa χ ə ŋ	73818	217659	5
a ɢ a r ə ŋ	135355	603436	6
e x	0	0	2
oo r o r	124098	245458	4
o ŋ g ə r s ə ŋ	193749	1795148	8
ʧʰ ʊ ɮ ʊ	80586	156816	4
tʰ a nʲ	30624	30624	3
ɔ j ʊ tʰ ə ŋ	137390	672789	6
ɔ r t	47027	47027	3
i ɮ	0	0	2
a ɮ t s ə ŋ	127983	614890	6
s ɔ ɮ ə ɴ ɢ ə s	200466	1848276	8
u n ə tʰ e	115107	402068	5
j a ɮ ɢ a tʰ a i	197274	1849918	8
ɢ a ʦ r a s	141009	630560	6
p o xʲ i ŋ	94020	262661	5
uu r ə g tʰ e	159513	852546	6
tʰ a ɮ p a i t	154044	1107588	7
s ʊʊ χ	25056	25056	3
ii m ə r x u	154179	744274	6
ʧ i ʃ e	73656	156024	4
χ aa n tʰ	50976	101952	4
ɔ r ʃ ə n	120435	407758	5
χ ʊ ɢ ə ʦʰ a n	150206	992450	7
t a w ʊ	54912	115269	4
a w ʧʰ e	61776	137709	4
u r g ə ɮ ʧ	164280	853516	6
χ a rʲ ə ɮ ʦʰ ə ŋ	252833	2007993	8
m i t ɮ ə g	145566	648280	6
a j ə ɮ ə ɮ	179006	866614	6
ʧʰ o ɮ o tʰ e	225492	1074514	6
x i r ə g ɮ ə t ə g	322714	4702016	10
χ ʊʊ ɮʲ t	76096	137197	4
s ʊʊ s ə ŋ	84854	259295	5
ʦ u i	39072	39072	3
χ ʊ pʲ ə ɮ a i	165533	1118759	7
e g ʧʰ	37323	37323	3
tʰ o s tʰ e	116000	421817	5
tʰ u r	43808	43808	3
s a ŋ x u gʲ i ŋ	151074	1381552	8
χ ʊ t ə ɮ t ə ŋ	218023	1793963	8
χ ʊ t ə ɮ t a n	215822	1825024	8
χ ɔ n ə ɢ tʰ	127606	623168	6
ʦ u g tʰ	68672	136256	4
p u g tʲ i g	123250	569672	6
a r t ə ŋ	105524	320134	5
x uu x ə ŋ	110022	326667	5
x u ʧʰ e r	135531	457278	5
x e w	33462	33462	3
s u m	26825	26825	3
ɔ j ʊ ŋ	62370	119196	4
ɔ ɮʲ ə m pʰ ə t	169053	1296627	7
mʲ i n ə tʰ	87210	287894	5
i r t ə g	113553	370030	5
u ʦ u ɮ ə x	183446	892810	6
j a rʲ ə χ	131610	373158	5
x u r ə ɮ	146483	473674	5
pʲ i t nʲ i	82863	261478	5
u i ɮ ʧʰ ə ɮ g e	257372	2444770	8
u n t s ə ŋ	112111	556954	6
χ a tʰ ə t ə ŋ	171961	1058050	7
x i ɮ e t	132645	411990	5
ʊ rʲ t	41943	41943	3
ɮʲ i g	39237	39237	3
i x ə ɮ ʧ	130647	413226	5
i r ʧʰ ə m	115995	354490	5
x o g ʧ ə ʧ	158004	825368	6
s ʊ t ə ɮ ɢ a n	200463	1759693	8
s a n ə ʧ	91773	318678	5
p u r ə ɮ t ə x u n t	364635	6091609	11
o ʧʰ ə g t ə r	196877	1526127	7
ʦ i r gʲ i g	124047	619818	6
ʦ ɔ rʲ j ʊ ɮ s ə ŋ	280158	3137760	9
g e m tʰ	59475	118867	4
pʲ a ʦʰ χ ə ŋ	104097	469486	6
p aa tʰ ə r	105248	327359	5
tʰ ʊ χ a i ɮ p ə ɮ	218668	2847868	9
x o g ʧ ə ɮ	162888	874144	6
x i ɮ ə x ə t	213675	1425073	7
xʲ i mʲ i ŋ	70125	229713	5
χ a m ə g	79625	271286	5
m i t e ʧ	105369	328974	5
m ɔ ɴ ɢ ə ɮ ʧʰ ʊ t	221989	2632057	9
ii g	0	0	2
ʦ a ɢ w ə r	110370	637313	6
p a r s ə ŋ	126799	535642	6
s ɔ ɮ ə ɴ ɢ ə s ə ŋ	263773	3767341	10
χ a r ə ɢ t ə ʧ	211233	1931269	8
χ a ɴ ɢ ə χ	85616	462932	6
tʰ i ŋ gʲ ə s	88557	513184	6
tʰʲ i x n ə ɮ ə gʲ i ŋ	267734	3754626	10
i r ɮ e	98568	193806	4
t a ɮ a i	118437	371646	5
tʰ uu n e s	99549	341733	5
n i r e r	133977	409374	5
m i tʰ e r	113760	360026	5
ʦ oo ɮ ə ŋ	134791	374851	5
p u ɮ	31487	31487	3
m i t e ʧ	105369	328974	5
ʦʰ oo ŋ	27962	27962	3
x u r g ə ʧ	159988	805732	6
χ ɔ i n	73062	127008	4
χ ɔ w ə r	103818	370218	5
ʊ n ʃ a t	86955	296778	5
ʦ ʊ r gʲ i g	124047	619818	6
t ɔ ɮ ɮ ə r ə ŋ	285233	2349527	8
o n t ə g	100223	364210	5
u n t ə s	95201	329782	5
tʰ o g r ə g	165445	810918	6
ɔ ɴ ɢ ə ʦʰ ə n	147846	1078394	7
nʲ i s ə x	98571	331714	5
ʦ i r g e r	158175	816318	6
pʲ i tʰ gʲ i	77088	244846	5
pʲ i ɮ u	73260	132830	4
a ɢ a r	60060	132099	4
tʰ o r ʧ	103415	187895	4
tʰ a tʰ w ə r	127626	702407	6
m ʊ ʧ ə t	105369	317854	5
ʦ a ɮ ʊ s	114774	351268	5
a ɮ tʰ	39072	39072	3
o w ɮʲ i ŋ	110782	342783	5
u ʦ u ɮ s ə ŋ	190624	1240750	7
i tʰ g e t	101877	350140	5
x u r e t	143301	441310	5
xʲ ii n	25920	25920	3
tʰʲ i x nʲ ə g	132955	662786	6
ɔ n ʦʰ ɮ ə g	147426	753148	6
m ʊʊ χ a i	79515	267450	5
ʦ a i t	68607	134079	4
p a j ə ŋ	83820	236675	5
a ʧ ə ɮ ɮ ə ɢ a n t	304903	4331400	10
x e ŋ	28314	28314	3
o n o gʲ i ŋ	132573	639166	6
e r tʰ	46176	46176	3
i ɮ t ə w	110112	348646	5
ʦ a rʲ ə m t a	185532	1261864	7
ɢ a r ɢ ə ŋ	120250	536803	6
tʰ u m nʲ i	80350	299916	5
ʧ i rʲ i ŋ	119064	331056	5
p a ɢ	19734	19734	3
uu n t	30132	30132	3
n i r ɮ ə t ə g	246938	2093412	8
m o r nʲ i	121323	362902	5
t ʊ ɮ a ŋ	105006	297682	5
g i tʰ ə ɮ	113504	376944	5
p ʊ ʦʰ ə ʧ	99231	304406	5
a ʃ ə ɢ ɮ ə ŋ	168979	1114386	7
a m ə r	64750	140452	4
ʧ ɔ ŋ	29766	29766	3
a ɴ χ	19602	19602	3
tʰ ɔ ɢ ɮ ə t ə g	227289	2134818	8
s uu ɮ ʧʰ i ŋ	146835	625280	6
t ʊ r g u i	148370	737320	6
t a j a r	99990	351474	5
p ʊ s ə t	90683	281550	5
ʦʰ o mʲ i ŋ	86950	280264	5
χ ɔɔ r ə n t ə ŋ	216487	1829893	8
χ a ɴ ɢ ə ɮ tʰ tʰ a i	245572	3618456	10
ʊ tʰ ə s	73408	139441	4
tʰ ɔ ɢ ɮ ə s ə ŋ	212156	1915254	8
ʦ o w ʃ o r ɮʲ i g	308942	3563103	9
ʦ ʊ ŋ	23232	23232	3
i tʰ ə ɮʲ i ŋ	167443	705156	6
ʧ i ʃ ə ɮ p ə ɮ	208510	2088324	8
ʦʰ a ɢ t a	79794	290636	5
x o g ʧ ə m	148236	727816	6
χ ɔ ʃ ʊ	76260	140412	4
tʰ a i w ə ŋ	116072	558201	6
ɔ ɮ ə χ	93092	175010	4
n i g t ə g e r	205726	1953406	8
m e t ə n	105927	314506	5
r ɔ m ə ŋ	96200	326320	5
n a m a i g	108306	536256	6
u n ə tʰ	68931	144707	4
ʧʰ a t w ə r	125773	702274	6
x i ɮ t ə g	153846	737320	6
χ a r ə χ ə t	183039	1215265	7
tʰ o r ə ɮ t	202871	939462	6
s ʊʊ ɢ a t	78182	274025	5
s ʊ r ʧʰ	75702	142692	4
s a ɮ xʲ i	108669	338232	5
n e ŋ	23166	23166	3
n ʊ r ʊ	73260	135630	4
mʲ a ɴ ɢ	37026	72776	4
m ɔ rʲ	42025	42025	3
ɢ a n ʦʰ a r a	156552	1079618	7
p ɔ r ɔ	97088	170642	4
ʧʰ a m t	52800	112134	4
ɔ r ə ɮ ʦʰ ə χ	222629	1525935	7
t a χ j a t	111771	584718	6
χ ɔ r ɔ n	144115	403558	5
s ʊʊ rʲ ə ŋ	119966	323387	5
i r n	32967	32967	3
i r g ə tʲ i ŋ	174770	1133662	7
ʧ i ʧ ə g x ə ŋ	209319	1840621	8
g ee ʧʰ	35409	35409	3
p ɔ t s ə ŋ	122961	550290	6
a r t ʧʰ ə ɮ s ə ŋ	261738	2964374	9
a ŋ gʲ i	36300	87483	4
i r t ə m tʰ ə ŋ	194213	1770590	8
xʲ i ɮʲ i ŋ	115005	312609	5
χ a m tʰ ə ŋ	104323	495574	6
tʰ i m t ə g	113913	600430	6
tʰ ʊ s ɮ ə χ	142697	681126	6
tʰ a ɮ p a i ŋ	144243	971274	7
s a w	24882	24882	3
n oo ʦʰ	34317	34317	3
t i r g ə t	146224	715060	6
u i ɮ t w ə rʲ i ŋ	261941	2985349	9
ʃ uu x	36828	36828	3
s a n a g	81081	274134	5
p ɔ ɮ ə χ ə t	195915	1269581	7
s a i χ ə ŋ	115929	540482	6
i r t ə m tʰ ə t	204869	1977671	8
tʰ i r x u	124542	405884	5
ɢ a ɮ tʰ	70818	129058	4
p u r tʰ	75295	129759	4
p a r a	68376	121506	4
a ŋ gʲ i ŋ	54450	191785	5
ʊ ɮ a ŋ	67155	117975	4
x o t ə ɮ g o ŋ	249023	2237495	8
ʊ r ɮ ə g	135531	411514	5
t a w χ ə r	112701	637978	6
p i ɮ ə g	112961	314718	5
p a i ʃ ə ŋ	121891	520138	6
ʧʰ i g	31581	31581	3
ʦʰ a s	29667	29667	3
x i w e r	99294	374250	5
nʲ ii g ə m t	116748	562638	6
m ʊʊ tʰ a i	94240	295705	5
ɢ a n ʦʰ χ ə ŋ	126333	842806	7
a s ʊ t ɮ a r	182127	1286473	7
a pʰ rʲ ə ɢ ə ŋ	162210	1044690	7
i r t ə m	108965	341518	5
i ʦ ɮ ə ŋ	112998	326299	5
χ a rʲ ʦʰ ə ɴ ɢ ʊ i	219089	2582095	9
tʰ e g ʃ	71253	138709	4
ɢ a i χ ə ɮ tʰ a i	245375	2826459	9
ʊ ɮ s ʊ t	100485	344750	5
tʰ o s ə ɮ	125744	445054	5
tʰ ʊ s ɮ ə m ʧ	170484	1168972	7
tʰʲ i ɮʲ ə wʲ ə ʦ ə ŋ	273103	3017598	9
mʲ i tʰ rʲ i ŋ	142758	581832	6
j a rʲ j a t	152460	713214	6
j a ɮ ə ɮ tʰ	176268	806164	6
ʦʰ i w ə r	93938	348646	5
x o x	46827	46827	3
χ ʊ t ə ɮ t a	188201	1219225	7
ʊ n ə ʧ	65934	135630	4
i x ə w ʧʰ ɮ ə ŋ	210826	1857364	8
g e r tʰ	88023	158551	4
p a i s n a	108306	517068	6
a ʃ ə ɢ tʰ a i	160761	1157058	7
i n ə tʰ x ə g	178488	1202592	7
n a t ə t	101029	319066	5
i ʦʰ mʲ i	51150	112134	4
χ ʊ r ə ɮ	128797	395974	5
s aa r ə ɮ	128797	404188	5
ɔ n ɔ	45387	45387	3
t ʊ n t ʊ r	120714	651904	6
a ŋ g ɮʲ i	86449	306460	5
m ɔ ɴ ɢ ə ɮ ʧʰ ʊ t ə ŋ	285074	4984566	11
ɢ ɔ ɮ	39442	39442	3
u ʦ w ə ɮ	97162	381211	5
ʦʰ ɔ ɮ	47027	47027	3
x uu x ə t tʰ e	196403	1423886	7
tʰ o wʲ i ŋ	95067	298259	5
tʰ ɔ ɢ tʰ ɔ χ	137760	715553	6
ɔ r ʧʰ n ə g	144966	776400	6
n a s ə n t a	148809	1036517	7
m a χ	22275	22275	3
j i r tʰ ə n ʦʰ	182447	1187122	7
ɢ ɔɔ ɮ	37518	37518	3
p o x	32637	32637	3
p u x ə n t	137196	605416	6
a m tʰ a i	87648	301356	5
ɮʲ i t	41943	41943	3
oo r s t o	115913	466270	5
ʃ i g e	66990	141948	4
ʧʰ i g ɮ ə ɮ ə r	258650	2394216	8
ʊ t ə ɮ g u i	195101	1353037	7
ɔ i r ə ɮ ʦʰ ɔ	235357	1724417	7
n ɔ m ə g	92425	312726	5
i ʦʰ s i ŋ	80388	255530	5
i ɮ p ə g	84249	314718	5
ʦʰ i ʦʰ ə g	102827	332110	5
x u ʧʰ ə r x ə g	256410	2293108	8
χ ɔ r ɔ	103156	189502	4
s ʊʊ t ə g	98735	313538	5
s ʊ r ə χ	117549	342374	5
n ʊ tʰ gʲ i g	105237	527638	6
ʧ i ɮ u t ə t	205905	1389055	7
t ee r e s	137677	410278	5
p a j ə r ə ŋ	181241	1051378	7
p a i r ə n t	178449	1088833	7
a ɮ p ə n	82547	302174	5
aa s	0	0	2
n o g o	87290	170882	4
i r xʲ i ŋ	95040	291885	5
ʧʰ a n ə r tʰ a i	217061	2028545	8
s ʊ t ɮ a ʧʰ ə t	223806	2006944	8
ɔ r n	40959	40959	3
p a i ɢ a m	103125	473122	6
a r xʲ i	73260	146223	4
n ee g t s ə ŋ	145174	959126	7
ʧ ɔɔ r ɮ ɔ	157139	521150	5
aa w	0	0	2
u i ɮ t w ə r ɮ ə ɮʲ i ŋ	415528	8591552	12
t ee g u r	112665	396862	5
t a n t a	82863	296778	5
a m ə r χ ə ŋ	160654	1037950	7
j ʊ m ʊ	51975	109395	4
i x ə ɮ ʧ e	178266	879744	6
i r ʧʰ u t	123321	398542	5
x i ɮ p ə r ə r	232656	2232282	8
χ ɔ ʧ ə m	117117	337718	5
tʰ i m t ə g ɮ ə ɮ	243968	3031922	9
tʰ ɔ χ j ə ɮ t ə ɮ	266991	3380077	9
ɔɔ	0	0	1
ʦ ɔ χ j ɔ ɮ ə ŋ	233601	2048970	8
p a i χ ə ŋ	109395	485450	6
a mʲ ə rʲ ə ɢ ə ŋ	220779	1845076	8
i n ə tʰ x ə gʲ i ŋ	222279	2478607	9
t i ɮ xʲ i	111111	351474	5
ɢ a ʦ r ə ŋ	140454	593917	6
o r g ə t ə ɮ	203981	1602203	7
o w ə r m ə ʦʰ	174085	1319138	7
tʰ ɔ ɢ ɮ ə ɢ ʧʰ	176488	1258012	7
s ɔ n s ə ʧ	128586	687680	6
