word	local_natclass_trigrams	nonlocal_natclass_trigrams	length
v i ss a k e r e S	254583	3397268	9
f i aa k e r e S	180426	2016578	8
s e k e r e S	172827	1458565	7
O ss e k e r e S	212166	2248476	8
k ee k e r e S	162837	1296815	7
m e g k e r e S	184275	1683523	8
k i k e r e S	167573	1332585	7
S i k e r e S	178303	1497755	7
f e l k e r e S	201366	2163184	8
D O k e r e S	181485	1503227	7
t OO Z D O k e r e S	363610	5520648	10
e l OO k e r e S	195342	1936094	8
c ii m e r e S	122763	1168202	7
a r a N e r e S	136770	1435286	8
k e N e r e S	120933	1038015	7
t e N e r e S	119799	1010817	7
p e r e S	93555	346674	5
a l p e r e S	146751	1106531	7
f e l p e r e S	185328	2022274	8
v aa l oo p e r e S	203595	2796876	9
e S p e r e S	172233	1351855	7
r e n cc e r e S	183870	1944264	8
m oo cc e r e S	174959	1198275	7
h a n g s e r e S	221790	2970352	9
e cc e r e S	145314	820956	6
v e cc e r e S	196911	1527129	7
n ee cc e r e S	173097	1201203	7
D oo cc e r e S	211905	1678573	7
k ee N s e r e S	182088	1993666	8
oo s e r e S	144612	826316	6
e z e r s e r e S	266085	3486124	9
v i ss e r e S	197769	1534049	7
h ee cc e r e S	194265	1490915	7
k ee cc e r e S	194265	1490915	7
f yy s e r e S	206887	1610981	7
Z a l u g aa t e r e S	264788	5692146	11
m ee t e r e S	140589	979111	7
n ee D m ee t e r e S	212274	3411592	10
h ee t m ee t e r e S	211464	3648584	10
s aa z m ee t e r e S	240087	4307952	10
l i t e r e S	158019	1234787	7
k a r a k t e r e S	246134	4102040	10
f i l t e r e S	201036	2166512	8
i n t e r e S	138279	1040495	7
f e D v e r e S	245268	2506518	8
t ii ss e r e S	189403	1442228	7
b ee r e S	93555	346674	5
oo r a b ee r e S	163980	1719852	8
O r e g b ee r e S	208386	2776504	9
h a v i b ee r e S	217239	2912596	9
k i Z b ee r e S	225578	2301182	8
h yy b ee r e S	155059	1267201	7
t O l C ee r e S	239184	2401842	8
c ee g ee r e S	165078	1420902	7
f e h ee r e S	166833	1361515	7
f i ll ee r e S	160413	1329977	7
h uu s f i ll ee r e S	315278	4979600	10
k ee t f i ll ee r e S	275738	4498784	10
t ii s f i ll ee r e S	316312	4939164	10
t ee r e S	97119	373074	5
v ee r e S	100683	399474	5
k O v ee r e S	178059	1402073	7
e g r e S	102465	366474	5
h ii r e S	101013	393944	5
v i l aa g h ii r e S	256985	4340210	10
N ii r e S	86229	286632	5
m oo r e S	85899	278962	5
e p r e S	97119	346674	5
C e t r e S	150552	926284	6
y r e S	69498	156918	4
l ee g y r e S	163032	1252322	7
e z r e S	123849	445674	5
ee d e S e S	161838	812530	6
m aa g n e S e S	173833	1572871	8
e l e k t r o m aa g n e S e S	374010	13632258	15
l e v e S e S	206577	1494135	7
m e DD OO z OO d ee S e S	383120	6702448	11
s e r z OO d ee S e S	343915	5775390	10
k ee r d ee S e S	230607	2324919	8
h yy d ee S e S	204508	1556170	7
k ee S e S	140859	484330	5
l ee g l O k ee S e S	305049	4774240	10
k e l ee S e S	192807	1458565	7
f a t y z e l ee S e S	352238	7010850	11
S e r d y l ee S e S	305139	5187920	10
e D y l ee S e S	247104	2442340	8
k ee t y l ee S e S	263469	3406136	9
m e g h yy l ee S e S	291661	4179800	10
ii z l ee S e S	219273	1639854	7
D O k ee r t O m ee S e S	337076	8375490	12
b e t O r ee S e S	257799	3210548	9
k i e S ee S e S	253584	2542376	8
ee g e t ee S e S	220752	2123555	8
m o t o r v e z e t ee S e S	443565	13316254	14
f i z e t ee S e S	298018	3908784	9
f ee l f i z e t ee S e S	410317	9775045	12
v i t ee s k O t ee S e S	420028	9859348	12
k i y t ee S e S	232344	2352160	8
f a f yy t ee S e S	285901	3736544	9
s ee n f yy t ee S e S	288688	5023272	10
k o k s f yy t ee S e S	433269	8132699	11
c ee g j e l z ee S e S	362853	7446490	11
y l d O z ee S e S	308830	3812423	9
O n t O z ee S e S	286262	3407430	9
f e r t OO z ee S e S	344213	5552800	10
t O v i S e S	226977	1655351	7
v O r O S e S	218673	1656879	7
i d OO S e S	179086	892046	6
v e r S e S	178146	955296	6
e s e S	93906	187812	4
f i d e s e S	204100	1589906	7
f e s e S	145935	516386	5
r e k e s e S	200799	1458565	7
m e s e S	118017	340078	5
n e s e S	120555	356106	5
f i n e s e S	161967	1335587	7
s e s e S	153549	564470	5
p e n ee s e S	153441	1142635	7
r ee s e S	135783	452274	5
e D r ee s e S	215973	1600845	7
h aa r o m r ee s e S	243528	3985008	10
b yy n r ee s e S	196158	1952592	8
k ee t r ee s e S	233118	2350400	8
f yy r ee s e S	205347	1610981	7
v ee s e S	143397	500358	5
d ii s e S	139919	469149	5
v i k s e S	198874	1041212	6
OO s e S	98982	206800	4
O ss e S	98982	206800	4
r e k e tt e S	188811	1393865	7
e c e t e S	150282	835014	6
O r v e n d e t e S	237375	3907512	10
h e t e S	104895	400282	5
h a t v a n h e t e S	266399	5457945	11
e l S OO h e t e S	279731	3406136	9
k ee t h e t e S	209790	2167160	8
k e D e l e t e S	243027	3211120	9
y D e l e t e S	202932	2156152	8
f e l y D e l e t e S	313119	6350699	11
d O g l e l e t e S	255487	4194124	10
e m e l e t e S	155952	1507690	8
e D e m e l e t e S	211842	3629224	10
S o k e m e l e t e S	254335	5436637	11
h aa r o m e m e l e t e S	253209	7318638	13
t i s t e l e t e S	296182	4730920	10
t O k ee l e t e S	229253	3042200	9
s e m l ee l e t e S	212544	3913592	10
k ii m ee l e t e S	176149	2474356	9
v ee g l e t e S	197505	2095069	8
d O g l e t e S	202027	2078236	8
s O g l e t e S	215729	2381513	8
n ee cc O g l e t e S	286633	4258792	10
h aa r o m s O g l e t e S	341942	9786794	13
h a cc O g l e t e S	301137	4847236	10
i h l e t e S	169491	1299551	7
m ee r t ee k l e t e S	281313	5103917	11
ee r z ee k l e t e S	294975	4605264	10
t y n d O k l e t e S	277984	5623518	11
O r O k l e t e S	241497	3108544	9
r ee m l e t e S	151902	1625152	8
e D e n l e t e S	196857	2712240	9
s ee D e n l e t e S	253962	4442216	10
D yy l O l e t e S	240243	3351360	9
k ee p l e t e S	187326	1980720	8
b ee r l e t e S	187542	1893004	8
k ii S ee r l e t e S	286022	4686536	10
C O m O r l e t e S	230834	4295240	10
r ee s l e t e S	226746	2250140	8
O t l e t e S	168105	1301579	7
b e C y l e t e S	260889	3268480	9
s ee d y l e t e S	235122	3308342	9
l e n d y l e t e S	223641	3696744	10
b OO d y l e t e S	228866	2956322	9
f e l y l e t e S	226647	3099224	9
r ee m y l e t e S	181005	2451984	9
ee p y l e t e S	186396	1849146	8
k O N O r y l e t e S	259959	5390735	11
OO r y l e t e S	194208	1985520	8
ii z y l e t e S	215722	2203810	8
ii z l e t e S	184605	1426206	7
k e ll e m e t e S	175689	2446824	9
s e m e t e S	125847	1169105	7
n ee m e t e S	112509	816259	7
f ee l e l m e t e S	211734	3713384	10
s e r e l m e t e S	217080	3913592	10
p e r m e t e S	149364	1585998	8
t e r m e t e S	152928	1664306	8
s e m ee r m e t e S	176634	3399008	10
d O bb e n e t e S	205862	2752808	9
k e n e t e S	126063	1066405	7
m e n e t e S	115857	816259	7
b a l m e n e t e S	174036	2922280	10
r e tt e n e t e S	199125	2660584	9
t O r t ee n e t e S	227724	3802376	10
k e r e t e S	158139	1264465	7
D aa s k e r e t e S	301442	5049320	10
C o n t k e r e t e S	271455	6017533	11
s a r u k e r e t e S	279129	5936915	11
i S m e r e t e S	192109	2760008	9
l e l k i i S m e r e t e S	360532	11940068	14
v e r e t e S	159921	1296171	7
r ee z v e r e t e S	297783	4685824	10
d i C ee r e t e S	255512	3300062	9
ii g ee r e t e S	181170	1847382	8
m ee r e t e S	142101	979111	7
t e r m ee s e t e S	237762	3987104	10
t e k i n t e t e S	230634	3871080	10
k O t e t e S	172445	1369031	7
e l S OO k O t e t e S	351869	6564147	11
k e S e r v e t e S	299376	4892936	10
e m l ee k e z e t e S	286686	5299870	11
k O NN yy s e r k e z e t e S	414903	13859622	14
k O v e t k e z e t e S	377049	9003549	12
m e NN e z e t e S	199098	2338074	9
n e v e z e t e S	245916	2909494	9
ee l v e z e t e S	264870	3303322	9
i g ee z e t e S	215784	2152376	8
j e ll e g z e t e S	279828	4403326	10
v ee g z e t e S	233658	2403156	8
z e n g z e t e S	233832	3340078	9
j e D z e t e S	262845	2471493	8
n ee D z e t e S	250695	2197723	8
OO r i z e t e S	223107	2229539	8
n e m z e t e S	171369	1616337	8
c ii m z e t e S	187006	2234962	8
l ee p C OO z e t e S	337499	5182448	10
e l OO z e t e S	226581	2178081	8
k ee b z e t e S	221373	2275885	8
s e r z e t e S	237249	2575985	8
O n ee r z e t e S	231660	2857872	9
f y z e t e S	210368	1632998	7
t y z e t e S	201812	1520798	7
p e C ee t e S	192969	1417779	7
h ee t p e C ee t e S	286524	4718088	10
k ee t e S	104895	400282	5
r ee t e S	101115	373074	5
S O r ee t e S	176817	1499927	7
b e t ee t e S	157815	1200401	7
e ll e n t ee t e S	185463	2453960	9
S O t ee t e S	183295	1537661	7
l i f t e S	164012	862520	6
d e f i c i t e S	287721	3603561	9
h i t e S	109375	416066	5
S e l e j t e S	196560	2200010	8
v i S e l t e S	238620	2455844	8
ee l t e S	106785	373074	5
b e n f e n t e S	171423	2383400	9
h e n t e S	105084	648796	6
m e n t e S	94878	474952	6
r o Z d a m e n t e S	255124	4927410	11
f a m e n t e S	127178	1489658	8
p o l i t i k a m e n t e S	310008	9995216	14
s aa l k a m e n t e S	225103	4875597	11
p r o b l ee m a m e n t e S	263104	8628576	14
a b o n a m e n t e S	174257	3511161	11
C ii r a m e n t e S	191754	3497276	10
b ee j e g m e n t e S	206766	4220318	11
f ee r e g m e n t e S	220644	4692134	11
l ee g m e n t e S	160056	2209356	9
k O l CC ee g m e n t e S	306381	7232461	12
S a ll a n g m e n t e S	220461	5844627	12
f a D m e n t e S	185463	2627348	9
z a j m e n t e S	161156	2389760	9
d ii j m e n t e S	156785	2185901	9
t a n d ii j m e n t e S	213002	5361114	12
i ll e t ee k m e n t e S	250344	6044860	12
s ee l m e n t e S	170613	2522552	9
a l k o h o l m e n t e S	302151	8156514	13
a k a d aa j m e n t e S	227681	5502891	12
v aa mm e n t e S	126228	1455576	8
f aa j d a l o mm e n t e S	264388	7841372	13
oo l o mm e n t e S	155691	2137916	9
k o ff e i n m e n t e S	236586	5730034	12
a d oo m e n t e S	153139	2062746	9
p o r t oo m e n t e S	225697	4500803	11
C ii p m e n t e S	169805	2544296	9
t e h e r m e n t e S	223641	4574705	11
f e D v e r m e n t e S	308070	7288004	12
b ee r m e n t e S	156357	2137080	9
p o r m e n t e S	159657	2186936	9
t ee r ii t ee S m e n t e S	302448	8691020	13
f e r t OO z ee S m e n t e S	393407	12944646	14
v ii r u S m e n t e S	245961	5188916	11
v ee s m e n t e S	192591	2684156	9
s o l g aa l a t m e n t e S	312575	10900978	14
k a m a t m e n t e S	175533	3851451	11
t y n e t m e n t e S	190995	4167223	11
S e l e j t m e n t e S	256298	6635320	12
l aa z m e n t e S	178276	2442334	9
v ii z m e n t e S	193180	2688241	9
t yy z m e n t e S	195480	2665950	9
s e n t e S	110754	745376	6
O n k ee n t e S	150150	1579374	8
p i n t e S	104454	611204	6
f O l cc i n t e S	254379	3449692	9
v ii ss i n t e S	203686	2160041	8
b r o n t e S	135339	1101155	7
k e r t e S	139752	790804	6
N e r t e S	125496	610164	6
p aa j a N e r t e S	199346	3249272	10
d ii j N e r t e S	190813	2565763	9
p e r N e r t e S	190539	2510824	9
v ee r t e S	141534	813384	6
k O z ee r t e S	239035	2435371	8
s i r t e S	154074	931964	6
k o r t e S	144504	816224	6
f OO k o r t e S	224794	2369464	8
t e S t e S	177660	930092	6
k e r e s t e S	232146	2350400	8
z O l t k e r e s t e S	392709	9663183	12
n ee T k e r e s t e S	347571	6306683	11
h aa r o m k e r e s t e S	344147	9708846	13
N i l a S k e r e s t e S	405371	10544150	13
v O r O S k e r e s t e S	452699	12621786	13
k ee t k e r e s t e S	337041	6663829	11
v e s t e S	182736	982868	6
p e r v e s t e S	279855	3471332	9
l i s t e S	181514	931964	6
t i s t e S	184240	958976	6
k e tt e S	128871	456314	5
f e l e tt e S	184815	1462429	7
h e j e tt e S	175473	1358215	7
a N a h e j e tt e S	232998	3495048	10
e l n O k h e j e tt e S	319156	7337412	12
i g a z g a t oo h e j e tt e S	439074	16288866	15
m i n i s t e r h e j e tt e S	422567	14607235	15
t i s t h e j e tt e S	366713	6980595	11
t e tt e S	126549	441094	5
b yy n t e tt e S	189360	1916302	8
t aa r S t e tt e S	292899	3668608	9
m O g O tt e S	188580	1229898	7
k O z O tt e S	248844	1798902	7
k OO tt e S	139879	491434	5
s OO tt e S	153209	572214	5
h aa z i s OO tt e S	334060	4131210	9
e D y tt e S	188208	953984	6
m u n k a e D y tt e S	294735	5134611	11
t aa n c e D y tt e S	317319	4973320	10
ee n e k e D y tt e S	296424	4292872	10
s a l o n e D y tt e S	312963	6396549	11
s ii n ee s e D y tt e S	349737	7186788	11
t y n e t e D y tt e S	316455	6122787	11
k O s t e S	193734	1015496	6
D OO s t e S	205390	1126040	6
k u p a D OO s t e S	327034	5142600	10
f u t a m D OO s t e S	332265	6605997	11
C o p o r d D OO s t e S	435637	10492399	12
p e TT e S	127575	423450	5
b l u e S	85941	346674	5
k e d v e S	155061	849422	6
n e d v e S	140373	657966	6
r e d v e S	151389	801558	6
e v e S	77922	161676	4
h e v e S	116883	428298	5
l e v e S	112671	399474	5
g o m b a l e v e S	211061	3542144	10
S p aa r g a l e v e S	281096	6084194	11
b u r g o N a l e v e S	278655	6526471	12
t a r h o N a l e v e S	284838	6784974	12
t i n t a l e v e S	224826	3793256	10
t ee s t a l e v e S	293776	4719800	10
k aa p o s t a l e v e S	346054	8160678	12
b a b l e v e S	189892	1886764	8
D y m O l C l e v e S	324019	6719635	11
l e bb e n C l e v e S	307737	6204793	11
l e n C e l e v e S	254664	4211496	10
c i b e r e l e v e S	285234	6086392	11
f e k e t e l e v e S	296325	6054185	11
p o f l e v e S	225298	2211866	8
k O m ee N m a g l e v e S	256382	7354196	13
b e t e g l e v e S	260199	4146468	10
z O l t S ee g l e v e S	397968	9729888	12
k r u m p l i l e v e S	284994	7008970	12
t e j l e v e S	197208	2024578	8
N a k l e v e S	195588	1785728	8
N aa k l e v e S	195588	1785728	8
r aa k l e v e S	206688	2067452	8
T uu k l e v e S	223560	2404530	8
p a c a ll e v e S	241746	3097702	9
h a ll e v e S	165471	1292711	7
k a r f i o ll e v e S	304331	6056593	11
k r ee m l e v e S	196425	2720408	9
z e ll e r k r ee m l e v e S	364131	12342346	14
p a r a d i C o m l e v e S	363205	11676382	14
k O m ee N l e v e S	198562	3426664	10
b o r S oo l e v e S	303114	4729928	10
e r OO l e v e S	201672	1979184	8
b o r l e v e S	203322	2027026	8
t o j aa S l e v e S	283688	4638856	10
g u j aa S l e v e S	279131	4512928	10
k a s aa S l e v e S	321398	5213064	10
h a m i S l e v e S	256774	4208568	10
r o n D o S l e v e S	335769	6519443	11
h uu S l e v e S	243378	2452324	8
C o n t l e v e S	219267	3249716	9
r a g u l e v e S	218022	2823950	9
v ii z l e v e S	246393	2508146	8
r i Z l e v e S	244506	2403170	8
k o r h e j l e v e S	302667	6069805	11
n e v e S	100035	313002	5
h ii r n e v e S	172338	1853639	8
r e v e S	112671	399474	5
ee v e S	77922	161676	4
h a r m a d ee v e S	214699	3603252	10
n e D e d ee v e S	238140	2853156	9
e z r e d ee v e S	250776	3270983	9
m aa S o d ee v e S	243088	2840340	9
O t O d ee v e S	212707	2145811	8
e D ee v e S	158112	850608	6
n ee D ee v e S	183627	1239129	7
S o k ee v e S	196285	1610885	7
f ee l ee v e S	173259	1395153	7
h aa r o m ee v e S	185439	2549092	9
t i z e n ee v e S	224134	2972156	9
h u s o n ee v e S	228855	3059984	9
a l S oo ee v e S	229014	2192474	8
e l S OO ee v e S	239862	2296942	8
f e l S OO ee v e S	276393	3672656	9
e z e r ee v e S	211248	2171457	8
h uu s ee v e S	208629	1569475	7
t ee v e S	114777	413886	5
h ee t ee v e S	175257	1363495	7
k ee t ee v e S	175257	1363495	7
O t ee v e S	144072	789172	6
ii v e S	78975	165831	4
C uu C ii v e S	234354	1857160	7
s ii v e S	130299	509824	5
uu j s ii v e S	210434	1476048	7
m yy s ii v e S	198778	1317856	7
b o l t ii v e S	212697	2097989	8
N e l v e S	137700	647820	6
e ll e n s e n v e S	216432	3681960	10
r o k o n s e n v e S	264697	5519831	11
e N v e S	93717	313002	5
f e N v e S	116964	728988	6
OO S f e N v e S	228730	2329568	8
k O N v e S	121080	734348	6
C e l ee t k O N v e S	295091	6318979	11
e l S OO k O N v e S	300504	4627528	10
C O v e S	141375	553538	5
k O v e S	126867	461642	5
d r aa g a k O v e S	264342	4336376	10
m a C k a k O v e S	303692	4434176	10
v e S e k O v e S	288543	3745644	9
k ee n k O v e S	192912	2010514	8
t O v e S	124449	446326	5
k e S e r v e S	242082	2452324	8
k ii n k e S e r v e S	306573	6169060	11
s e r v e S	160866	955296	6
S ee r v e S	160866	955296	6
t e t v e S	156276	837596	6
h i t v e S	163486	888980	6
f y v e S	131703	492274	5
N y v e S	107523	339114	5
m yy v e S	105105	323798	5
p u S k a m yy v e S	267172	4209640	10
z o m aa n c m yy v e S	226825	5180128	11
f O l d m yy v e S	223174	3110876	9
oo n m yy v e S	129045	942765	7
a r a N m yy v e S	165399	2128108	9
k OO m yy v e S	145157	1217551	7
s a b a t k OO m yy v e S	300602	7653118	12
m ee r m yy v e S	158400	1492906	8
v a S m yy v e S	200938	2172586	8
k ee S m yy v e S	203852	2177626	8
b OO r d ii s m yy v e S	300447	6023828	11
e z y S t m yy v e S	313494	4983588	10
k ee z m yy v e S	201751	2155801	8
r ee z m yy v e S	196783	2061661	8
b r o n z m yy v e S	228331	3941624	10
k O z m yy v e S	212055	2258301	8
t y k O rr e f l e k s e S	437283	11993982	13
c o m p f i k s e S	305557	5240316	10
t ee r t f i k s e S	352360	5436232	10
k e z e S	137862	477326	5
j o p k e z e S	229963	2227883	8
n ee T k e z e S	253287	2246345	8
b a l k e z e S	226929	2173861	8
k ee d b a l k e z e S	315703	6245000	11
v aa l t oo k e z e S	298933	4852236	10
k ee t k e z e S	242757	2430115	8
l e m e z e S	146286	1125158	7
j e l m e z e S	176985	1793425	8
r e z e S	132894	445674	5
m ee z e S	115506	334892	5
t e g z e S	174960	905472	6
C i r i z e S	213060	1741022	7
v i z e S	146418	511858	5
h i d e g v i z e S	314990	5033661	10
C u r o m v i z e S	277077	4799244	10
k O NN yy v i z e S	251136	3294242	9
ii z e S	93150	189218	4
g r ii z e S	167070	893485	6
t ii z e S	138230	470373	5
p ee n z e S	128115	691718	6
t OO k e p ee n z e S	252797	4189424	10
t aa pp ee n z e S	197335	2057873	8
f y z e S	155342	547350	5
t y z e S	146786	496992	5
r i Z e S	141423	469754	5
ee S	0	0	2
r e c ee S	138672	458874	5
aa b ee c ee S	157005	760994	6
b e n c ee S	132921	710058	6
s e m C ee S	136566	870552	6
l e n C ee S	136458	741960	6
s e r e n C ee S	202392	2259502	8
b a l s e r e n C ee S	308619	5984557	11
C o k o l aa d ee S	237174	3363684	9
p a r aa d ee S	140346	1089370	7
f e dd ee S	133515	486754	5
f e d ee S	105570	420082	5
t e t OO f e d ee S	246742	3193402	9
aa t f e d ee S	180190	1308242	7
f e l m e l e g e d ee S	265599	6673828	12
s e g e d ee S	167076	1423170	7
m e g b e t e g e d ee S	285228	6317296	12
m e g e l ee g e d ee S	250803	4633462	11
k O z m e g e l ee g e d ee S	354257	11943692	14
a d oo e l e n g e d ee S	257579	6118088	12
e r j e d ee S	151632	1154138	7
t e r j e d ee S	182817	1914933	8
k i t e r j e d ee S	247777	4151688	10
d i C e k e d ee S	264503	3397991	9
v ee l e k e d ee S	220644	3004448	9
t y l e k e d ee S	225264	3011872	9
k O z l e k e d ee S	302644	4904250	10
t O m e g k O z l e k e d ee S	429568	15896486	15
a u t oo k O z l e k e d ee S	424492	12957538	14
D a l o g o S k O z l e k e d ee S	575508	27904810	17
v i ll a m o S k O z l e k e d ee S	523579	24972499	17
v o n a t k O z l e k e d ee S	432515	16186090	15
v e r e k e d ee S	220644	3004448	9
t O m e g v e r e k e d ee S	346208	11495200	14
s ee k r e k e d ee S	274725	4767544	10
v e s e k e d ee S	259578	3431826	9
n O v e k e d ee S	225864	2754520	9
C uu C n O v e k e d ee S	350373	8923977	12
e m e l k e d ee S	198612	2421028	9
k i e m e l k e d ee S	242460	4969394	11
f e l e m e l k e d ee S	276129	6832429	12
h OO e m e l k e d ee S	245484	5058150	11
aa r e m e l k e d ee S	237816	4627714	11
v i S e l k e d ee S	299667	4939616	10
k ee t e l k e d ee S	259497	4302496	10
e l m ee l k e d ee S	218619	3546064	10
k ee m k e d ee S	158841	1764007	8
i S m e r k e d ee S	234769	4101576	10
m e S t e r k e d ee S	311958	5673882	11
e ll e n S ee g e S k e d ee S	402948	12891558	14
e D ee n i e S k e d ee S	323811	7700981	12
e r e d e t i e S k e d ee S	398682	12619242	14
k e r e S k e d ee S	294705	4767544	10
C e m e g e k e r e S k e d ee S	436860	19638872	16
m a g k e r e S k e d ee S	376271	9567695	13
r ee g i S ee g k e r e S k e d ee S	545842	25963358	17
n a T k e r e S k e d ee S	404910	10473860	13
f yy s e r k e r e S k e d ee S	501592	18991122	15
