word	local_natclass_trigrams	nonlocal_natclass_trigrams	length
p rj i i m U shshj i s t vj i n n i j	1498846	63938834	16
p rj i i m U shshj i s t v ee	1176616	26764774	12
p rj i i m U shshj i s t v ee v ee tj	1613528	59543858	15
p rj i i s p O d nj i j i	1150801	28184116	12
p rj i i s p O l nj i n n i j	1287331	44692816	14
p rj i i s p O l nj i tj	1064554	22693871	11
p rj i i s p O l nj i tj sj i	1376908	39551336	13
p rj i i s p ee l nj A tj sj i	1431376	40651052	13
p rj i j s k u r A n t	1094081	23346689	11
p rj i j s k u r A n t n i j	1420376	49369480	14
p rj i j tj I	621849	2981910	6
p rj i k A rj i j	675502	7313342	8
p rj i k l ee nj E nj i j i	1076539	26163856	12
p rj i k l ee nj I tj	821380	11490556	9
p rj i k l ee nj I tj sj i	1129513	22775788	11
p rj i k l O n n ee s tj	1069966	23570406	11
p rj i k l O n n i j	819595	14819036	10
p rj i k l ee nj A tj sj i	1110511	22517012	11
p rj i k O s	349254	2242465	6
p rj i k ee s l O vj i j i	1322655	29738784	12
p rj i k ee s l O vj i tj	1236408	24034938	11
p rj i k r A s nj i j sh i j	1325279	40060046	13
p rj i k r ee s n ee d U sh n i j	1719655	67280818	15
p rj i k r A s n i j	912620	16346115	10
p rj i k r ee tj I tj	939295	12644191	9
p rj i k r ee tj I tj sj i	1247428	24628048	11
p rj i k r ee shshj A tj sj i	1209844	24109512	11
p rj i k r ee shshj E nj i j i	1175417	27920000	12
p rj i l A t	670966	3349579	6
p rj i l A t s kj i j	1076329	17839740	10
p rj i l A t s t v ee	1422886	21525690	10
p rj i lj E s t nj i j sh i j	1721584	47590461	13
p rj i lj E s t nj i k	1273144	17320510	10
p rj i lj E s t nj i ts ee	1428988	27114238	11
p rj i lj E s t n i j	1304443	20496982	10
p rj E lj i s tj	931590	7110886	7
p rj i lj i mj i n A rj i i	1201720	26940852	12
p rj i lj i mj i n A r n i j	1332974	38023082	13
p rj E lj i n ee	787623	5317906	7
p rj i l ee zh I tj	1139005	10711594	8
p rj i l ee mj I tj	848148	8316732	8
p rj i l ee mj I tj sj i	1156281	17713172	10
p rj i l ee m lj E nj i j i	1420995	32884288	12
p rj i l ee m lj A j i m ee s tj	1714584	58866468	14
p rj i l ee m lj A tj sj i	1459887	28622732	11
p rj E l ee s tj	1023735	7470946	7
p rj E l i j	731946	3626522	6
p rj E lj	435864	871728	4
p rj i lj s tj I tj i lj	1575928	25493614	10
p rj i lj s tj I tj i lj n i j	1973863	53289704	13
p rj i lj s tj I tj	1286884	11528734	8
p rj i lj s tj I tj sj i	1595017	23037118	10
p rj i lj shshj A tj sj i	1224993	14910938	9
p rj i lj shshj E nj i j i	1203071	17787989	10
p rj i lj u b ee dj E j	1389162	22175594	10
p rj i lj u b ee dj E j k ee	1557120	34573752	12
p rj i lj u b ee dj E j n i j	1709517	47711137	13
p rj i lj u b ee dj E j s t v ee v ee tj	2617396	125494571	17
p rj i lj u b ee dj i j A nj i j i	1811051	65820017	15
p rj i lj U t	695200	3439831	6
p rj i lj U dj i j i	1155967	14078771	9
p rj i mj i A lj n i j i	939427	19045322	11
p rj i mj i A lj n i j	853180	14840975	10
p rj i mj I l i j	726477	7697152	8
p rj i mj I n u tj	525021	5769680	8
p rj i mj i r ee v A nj i j i	1229320	33888172	13
p rj i mj i r O v ee chj n i j	1258785	36596708	13
p rj E mj i j i	501129	3819148	7
p rj i m n O zh ee s t v ee	1452841	32282220	12
p rj i m U d r ee s tj	1412420	22220288	10
p rj i m U d r i j	1084111	13738966	9
p rj i mj j E r	644631	5552888	7
p rj i mj j E r ee	796770	8514123	8
p rj i mj j E r mj i nj I s t r	1609131	55963072	14
p rj i mj j E r s kj i j	1176054	23857456	11
p rj i mj j E r s t v ee	1566633	28313705	11
p rj i mj j E r sh ee	1044359	13063619	9
p rj i nj i b rj i g A tj	1107608	22169447	11
p rj i nj i b rj i zh E nj i j i	1588195	50338304	14
p rj i nj i b rj i zh I tj i lj n ee s tj	2299156	116891170	17
p rj i nj i b rj i zh I tj i lj n i j	2029435	89546640	16
p rj i nj i b rj E chj	1009896	12527302	9
p rj i nj i p rj i j A t n i j	1381713	47133548	14
p rj E nj i j i	565983	4153570	7
p rj E nj i j i	565983	4153570	7
p rj i o b l ee d A nj i j i	1603573	41971300	13
p rj i o b l ee d A tj	1387384	21439491	10
p rj i o b l ee d A j u shshj i j	1818045	58274161	14
p rj i o b r ee zh A tj sj i	1633588	36804042	12
p rj i o b r ee zh E nj i j i	1598636	41754908	13
p rj i o b r ee zj I tj	1468532	22533437	10
p rj i o b r ee zj I tj sj i	1776665	39544304	12
p rj i o b r ee z ee v A nj i j i	1988102	68256898	15
p rj i o b r ee z ee v A tj i lj	2042525	67688344	14
p rj i o b r ee z ee v A tj i lj	2042525	67688344	14
p rj i o b r ee z ee v A tj i lj nj i ts ee	2566001	136651897	18
p rj i o b r ee z ee v A tj i lj n i j	2440460	116719146	17
p rj i o b r ee z ee v A tj i lj s kj i j	2585432	138461384	18
p rj i o b r ee z ee v A tj sj i	2057834	62729614	14
p rj i o b r ee z O v i v ee tj sj i	2276878	92121357	16
p rj i o g r O m n i j	958772	20064886	11
p rj i o d ee lj E nj i j i	1472831	33048902	12
p rj i o d ee lj E tj	1256912	15763976	9
p rj i o d ee lj I m i j	1294697	25222309	11
p rj i o s vj i shshj E n n i j	1227100	35618030	13
p rj i o s vj i shshj E n s t v ee	1642015	52422250	14
p rj i o t lj I chj n i j	1187755	23924030	11
p rj i p A k ee s t n i j	1058951	24860610	12
p rj i p ee r A t	775882	8016718	8
p rj i p ee r A t n i j	1072477	22371650	11
p rj i p ee r A t ee r	1105822	19843245	10
p rj i p ee r A t ee r s kj i j	1681069	55216328	14
p rj i p ee r A t chj i k	1057046	19455203	11
p rj i p ee rj I r ee v ee nj i j i	1785472	65276316	15
p rj i p ee r O v ee chj n i j i	1423372	45988530	14
p rj i p ee r O v ee chj n i j	1337125	38364088	13
p rj i pj i n A nj i j i	760863	15354842	11
p rj i pj i r A nj i j i	925517	18907652	11
p rj i pj i r A tj i lj s t v ee	1936766	59815918	14
p rj i pj i r A tj sj i	1009019	16458542	10
p rj i p ee d ee v A nj i j i	1315130	35563712	13
p rj i p ee d ee v A tj i lj	1369553	34989104	12
p rj i p ee d ee v A tj i lj nj i ts ee	1893029	82071802	16
p rj i p ee d ee v A tj i lj s kj i j	1912460	83307085	16
p rj i p ee d ee v A tj i lj s t v ee	2312609	93504332	16
p rj i p ee d A tj	784348	8185138	8
p rj i p ee d nj i sj E nj i j i	1417080	46075475	14
p rj i p ee d nj i s tj I	1229334	23712703	11
p rj i p ee d n ee sh E nj i j i	1418337	45404367	14
p rj i p ee d O bj i j i	1101200	21541812	11
p rj i p ee d O b n i j	1099214	22531812	11
p rj i p ee zj i tj I v n i j	1358741	39333868	13
p rj i p ee zj I ts i j i	1145151	22464750	11
p rj i p O n ee	455862	3552006	7
p rj i p ee r u chj E nj i j i	1197246	33758796	13
p rj i p ee r u chj I tj	944979	16067583	10
p rj i p ee x A bj i j i	843476	16988612	11
p rj i p ee j A s ee tj	980208	16620031	10
p rj i p ee j A s ee tj sj i	1334772	30578860	12
p rj i p ee j A s i v ee tj sj i	1516858	48490036	14
p rj i p r ee v ee dj I tj i lj n i j	2115335	94049050	16
p rj i p r ee v ee dj I tj	1428356	28509600	11
p rj i p r ee tj I v n i j	1294098	31353648	12
p rj i p U ts i j	591927	6425620	8
p rj i pj A t s t vj i j i	1326204	29119993	12
p rj i pj A t s t v ee v ee tj	1571422	42359148	13
p rj i r ee f ee e lj I t	1441000	28063809	11
p rj i r v A tj	847192	6119266	7
p rj i r v A tj sj i	1146883	14090098	9
p rj i rj i k A nj i j i	983029	18462527	11
p rj i rj i k A nj i j i	983029	18462527	11
p rj i rj i k A tj sj i	1040011	16045997	10
p rj i rj i A lj	755392	6432245	7
p rj E rj i i	683320	2920936	6
p rj E rj i j i	854223	5639890	7
p rj i r ee g ee tj I v ee	1259978	24201318	11
p rj i r i v A nj i j i	1103194	20811227	11
p rj i r i v A tj i lj	1157617	20263634	10
p rj i r i v A tj sj i	1172926	18204017	10
p rj i r i v A j u shshj i j sj i	1616250	51698659	14
p rj i r I vj i s t ee s tj	1607408	38870455	12
p rj i r I vj i s t i j	1326122	26284951	11
p rj i r I v n ee s tj	1219292	20378078	10
p rj i r I f chj i t i j	1191212	23739411	11
p rj i s vj I tj i r	1023171	14284342	9
p rj i s vj i tj i rj i A nj i ts	1503014	49760480	14
p rj i s vj i tj i rj i A n k ee	1445291	45255124	14
p rj i s vj i tj i rj i A n s kj i j	1673309	74861259	16
p rj i s vj i tj i rj i A n s t v ee	1991156	84333972	16
p rj i s vj i t O j	974808	12685330	9
p rj i sj i k A tj sj i	918799	14328806	10
p rj i sj E r v i	1011944	9183476	8
p rj i sj i chj E nj i j i	1005546	19347092	11
p rj i sj E chj	577693	2880058	6
p rj i sj E chj sj i	842477	8063768	8
p rj i sj E chj sj i	842477	8063768	8
p rj i s k vj E r n i j	1176381	23909620	11
p rj i s k U chj n i j	806991	13632727	10
p rj i s lj E d ee v ee nj i j i	1970386	60172400	14
p rj i s lj E d ee v ee tj i lj	2042944	59595056	13
p rj i s lj E d ee v ee tj i lj nj i ts ee	2566420	123812770	17
p rj i s l ee v U t i j	1431344	27129093	11
p rj i s m i k A tj i lj s t v ee	1909927	64284630	15
p rj i s m i k A tj sj i	982180	18550646	11
p rj i s m i k A j u shshj i j i sj i	1447297	61223178	16
p rj E s nj i n s kj i j	1030971	20962615	11
p rj i s n ee v A t i j	1128868	22578200	11
p rj i s n ee v O d n i j	1371460	33083628	12
p rj E s n ee s tj	950796	9825702	8
p rj i s n ee t A	814140	7520440	8
p rj E s n i j	690975	5181390	7
p rj i s p ee k O j n i j	1062019	25787348	12
p rj E s s	530244	1963764	5
p rj E s s ee	734976	3592455	6
p rj E s s a f t ee m A t	1303296	30175542	12
p rj E s sj i n k	859602	7234618	8
p rj E s s k ee n vj E j j i r	1682763	57602545	14
p rj E s s k ee n fj i rj E n ts i j i	1898574	91802690	17
p rj E s s m ee s lj O n k ee	1704819	43183491	13
p rj i s s ee v A lj n i j	1524591	36516526	12
p rj i s s ee v A nj i j i	1320895	29282758	12
p rj i s s O v ee n n i j	1302479	30673419	12
p rj i s s O f k ee	930873	10955794	9
p rj i s s O v ee chj n i j	1347363	31741710	12
p rj i s s ee f shshj I k	1192275	16476580	10
p rj i s s ee f shshj I ts ee	1357479	25913704	11
p rj E s s ee v i j	1136608	14049990	9
p rj E s s p ee d b O r shshj i k	2004850	59877990	14
p rj E s s f O r m ee	1316307	19915418	10
p rj E s s ts E n t r	1380744	23348646	10
p rj E s s sh p A n	1052250	11654534	9
p rj i s t ee v A tj	1041880	13109710	9
p rj i s t A vj i tj sj i	1256247	24089921	11
p rj i s t ee v lj E nj i j i	1688383	44446765	13
p rj i s t ee rj E l ee s tj	1973871	46939863	12
p rj i s t ee rj E l i j	1682082	32462879	11
p rj i s t A r i j	1090247	14351062	9
p rj i s t A tj	751560	5599345	7
p rj i s tj i dj i zh i t A t ee r	2003676	80500664	15
p rj i s tj I sh	772422	5525423	7
p rj i s tj i s sj i m ee	1295148	24223878	11
p rj i s t ee	674520	3340415	6
p rj i s t O l	828120	6678945	7
p rj i s t O l ee n ee s lj E dj i j i	2589143	121783315	17
p rj i s t O l ee n ee s lj E d nj i k	2533082	113095098	17
p rj i s t O lj n i j	1241415	20377066	10
p rj i s t r A n n i j	1362060	25506157	11
p rj i s t u pj I tj	846492	10948622	9
p rj i s t u p lj E nj i j i	1395003	38963730	13
p rj i s t U p nj i k	882396	12555310	10
p rj i s t U p nj i ts ee	1038240	20463418	11
p rj i s t U p n ee s tj	1171716	23892695	11
p rj i s t U p n i j	924045	15073927	10
p rj i s u shshj i s t vj I tj sj i	1728986	54603152	14
p rj i s u shshj i s t v lj A tj sj i	2115916	76497176	15
p rj i s I tj i tj	810249	8228014	8
p rj i s I tj i tj sj i	1122603	17530801	10
p rj i s i shshj A tj sj i	1088287	17122265	10
p rj i s i shshj E nj i j i	1050810	20209802	11
p rj i s I shshj i n n ee s tj	1262661	31089382	12
p rj i s I shshj i n n i j	1012290	20445676	11
p rj i t v ee rj E nj i j i	1429639	32221387	12
p rj i t v ee rj I tj	1184680	15012694	9
p rj i t v ee rj I tj sj i	1492813	28330516	11
p rj i t v ee rj A tj sj i	1465011	28028942	11
p rj i tj i n dj E n t	1068429	17967766	10
p rj i tj i n dj E n t k ee	1239549	28777596	12
p rj i tj i n d ee v A tj	1264890	24888354	11
p rj i tj E n zj i j i	1143174	17933668	10
p rj i tj i n ts i O z n ee s tj	1618451	55905988	14
p rj i tj i n ts i O z n i j	1347380	39670370	13
p rj i tj i r pj E tj	953667	12757816	9
p rj i tj I tj	558912	2981910	6
p rj i t k n ee vj E nj i j i	1139568	31497132	13
p rj i t k n U tj sj i	909924	14387920	10
p rj E t ee r	683808	3903424	6
p rj i t ee rj i A nj i ts	1165908	22667522	11
p rj i t ee rj i A n s kj i j	1336203	38205632	13
p rj i t O rj i j	936200	9397996	8
p rj i t i k A tj sj i	878395	13756409	10
p rj E tj	350064	662103	4
p rj i u vj i lj i chj E nj i j i	1303729	43057996	14
p rj i u vj i lj I chj i n n ee s tj	1517078	60569834	15
p rj i u vj i lj I chj i n n i j	1266707	43452080	14
p rj i u vj i lj I chj i tj	1046594	21902333	11
p rj i u m ee lj I tj	865388	11435092	9
p rj i u mj i nj sh E nj i j i	987737	27864244	13
p rj i u mj E nj sh i tj	752516	12884929	10
p rj i u m n O zh i tj	833536	14104877	10
p rj i u s pj i v A tj	782950	13898480	10
p rj i u s pj i v A j u shshj i j	1213611	42518020	14
p rj i u s pj E tj	612713	6935858	8
p rj i u s pj i j A nj i j i	1043240	30607184	13
p rj i fj E k t	500832	3921490	7
p rj i fj i k t U r ee	844629	14810342	10
p rj i fj i r A n s	851864	12119620	9
p rj i fj i r ee n sj I s t	1391359	34968698	12
p rj i fj i rj i n ts i A lj n i j	1567946	63529578	15
p rj i fj i rj E n ts i i	1097679	20672114	11
p rj i fj i rj E n ts i j i	1241646	29464772	12
p rj E fj i k s	516672	4118014	7
p rj i fj I k s	491544	3999826	7
p rj i fj i k s A lj n i j	1150149	28614356	12
p rj i fj i k s A ts i j i	1002849	24050204	12
p rj i f ee r mj I z m	1104879	18956890	10
p rj i f ee r mj I s t	1084575	18827010	10
p rj i x ee dj A shshj i j	1044603	17518268	10
p rj i ts ee dj E n t	1076664	13827112	9
p rj i ts ee s sj i O n n i j	1398494	38125648	13
p rj i ts E s sj i j i	1141860	17562049	10
p rj i ts i zj i O n n i j	1179069	28815344	12
p rj i ts i pj i t A t	828915	13683490	10
p rj i ts i pj i t A ts i j i	1130502	31405850	13
p rj i chj I s t i j	918052	12122068	9
p rj i j u dj i ts i A lj n i j	1554276	53719702	14
p rj i	126984	126984	3
p rj i a z O f s kj i j	1036394	22614376	11
p rj i a m U r s kj i j	941870	19767560	11
p rj i a n A lj n i j	873464	15215595	10
p rj i a pj I chj i s kj i j	833510	21619394	12
p rj i a rj i n d ee v A tj	1357020	33971294	12
p rj i b A a tj sj i	830994	10498965	9
p rj i b A vj i tj	699321	7289410	8
p rj i b A vj i tj sj i	1011675	15908894	10
p rj i b A f k ee	611181	5869066	8
p rj i b ee v lj E nj i j i	1417666	31769908	12
p rj i b ee v lj A tj sj i	1449078	27617297	11
p rj i b A v ee chj n i j	1020617	20651431	11
p rj i b ee j k A lj s kj i j	1356904	39720092	13
p rj i b ee l tj I j s kj i j	1637496	45371978	13
p rj i b ee U t k ee	741966	9332179	9
p rj i b ee U t ee chj nj i k	1097586	23705320	12
p rj i bj i g A tj	627496	6549874	8
p rj i bj E g n u tj	732831	9828670	9
p rj i bj i d nj I tj sj i	1273485	24836916	11
p rj i bj i d nj A tj sj i	1251027	24562052	11
p rj i bj i zh A tj	809293	8293066	8
p rj i bj E zh i shshj i	928484	11506607	9
p rj i bj i rj E zh n i j	1328832	26547362	11
p rj i bj i rj E zh ee	1103325	14364204	9
p rj i bj i rj E chj	881649	8597350	8
p rj i bj i v A tj sj i	998804	15816671	10
p rj i bj I f k ee	624375	5971912	8
p rj i bj i v n O j	805443	10815670	9
p rj i bj i n t ee v A tj	1079674	21552479	11
p rj i bj i r A tj sj i	1147547	18306692	10
p rj i bj I tj	517776	2822100	6
p rj i bj I tj sj i	825909	7944484	8
p rj i b l ee g ee o b r A zj i tj sj i	2406559	116043266	17
p rj i b lj i zh A tj sj i	1489307	28846547	11
p rj i b lj i zh E nj i j i	1450555	33125498	12
p rj i b lj i zh O n n i j i	1511049	40878296	13
p rj i b lj i zh O n n i j	1424802	33794720	12
p rj i b lj i zh O n n i j	1424802	33794720	12
p rj i b lj i zj i tj i lj n ee	1940771	53837872	13
p rj i b lj i zj I tj i lj n ee s tj	2264356	90090338	15
p rj i b lj i zj I tj i lj n i j	1994635	67195844	14
p rj i b lj I zj i tj	1300365	16791532	9
p rj i b lj I zj i tj sj i	1612719	31159484	11
p rj i b l u dj I tj	1200013	15658303	9
p rj i b l u dj I tj sj i	1508146	29385004	11
p rj i b l U d n i j	1237428	20707756	10
p rj i b l U d i sh	1144402	14765181	9
p rj i b O j	529176	2884904	6
p rj i b O j n i j	846696	11307511	9
p rj i b ee lj E tj	1024971	9986764	8
p rj i b ee l O t n i j	1278929	25192176	11
p rj i b O r	572496	3402444	6
p rj i b O r k ee	791201	7595910	8
p rj i b O r ee s t r ee j E nj i j i	2473637	110058760	17
p rj i b O r ee s t r ee I tj i lj	2263136	86407636	15
p rj i b O r chj i k	955840	10748554	9
p rj i b r A tj	826263	6167110	7
p rj i b rj i d A tj	1236208	15904266	9
p rj i b rj E zh n i j	1319439	21229093	10
p rj i b rj E zh ee	1093932	10836106	8
p rj i b rj i s tj I	1202190	14669482	9
p rj i b r ee s A tj	1214286	15033088	9
p rj i b r O sj i tj	1129098	14558681	9
p rj i b u k sj I r ee v ee tj	1444311	40860844	13
p rj i b i v A tj	699113	7236586	8
p rj i b i l O j	881056	8937046	8
p rj I b i lj	565644	3457975	6
p rj I b i lj n ee s tj	1233300	20991262	10
p rj I b i lj n i j	963579	12886960	9
p rj i b I tj i j i	834792	10541029	9
p rj i b I t ee k	700560	6394354	8
p rj i b I t ee chj n i j	1061235	21340669	11
p rj i b I tj	517776	2822100	6
p rj i v A d ee	670434	5385234	7
p rj i v A dj i tj	846673	8707314	8
p rj i v A l	537800	3229015	6
p rj i v A lj i v ee tj	1103560	18647070	10
p rj i v A lj i v ee tj sj i	1458124	33709069	12
p rj i v ee lj I tj	986800	9698854	8
p rj i v ee lj I tj sj i	1294933	20034976	10
p rj i v A lj n i j	933375	12630402	9
p rj i v A r	537800	3229015	6
p rj i v A rj i v ee tj sj i	1458124	33709069	12
p rj i v ee rj I tj	986800	9698854	8
p rj i v ee rj I tj sj i	1294933	20034976	10
p rj i v A r k ee	746213	7298430	8
p rj i v ee r n O j	1050365	13501006	9
p rj i v A r ee k	791365	7298430	8
p rj i v A r ee chj n i j	1174741	23521857	11
p rj i v A t d ee ts E n t	1452028	33744558	12
p rj i v A t d ee ts E n t s kj i j	1900951	80878260	16
p rj i v A t d ee ts ee n t U r ee	1899961	72471872	15
p rj i v A t n i j	790603	10713634	9
p rj i vj i dj E nj i j i	1119048	21743552	11
p rj i vj i s tj I	833337	7891018	8
p rj i vj i rj E d ee	1140180	14923847	9
p rj i vj i rj E d lj i v ee s tj	2192003	72529300	14
p rj i vj i rj E d lj i v i j	1932681	52866516	13
p rj i vj i rj E d nj i k	1345881	23516072	11
p rj i vj i rj E d nj i ts ee	1501725	35363272	12
p rj i vj i rj E d nj i chj i tj	1575577	44181092	13
p rj i vj i rj E d nj i chj i s t v ee	2107549	88444540	16
p rj i vj E r zh ee nj i ts	1483312	27387287	11
p rj i vj E r zh ee n k ee	1413694	24401040	11
p rj i vj E r zh ee n n ee s tj	1807930	49942422	13
p rj i vj E r zh ee n n i j	1557559	34917452	12
p rj i vj i r n U tj	920661	12279106	9
p rj i vj i r n U tj sj i	1216131	24035184	11
p rj i vj i r s t A tj	1360182	20765728	10
p rj i vj i r tj E tj	1117851	14317066	9
p rj i vj O r t k ee	1003536	12126330	9
p rj i vj O r t i v ee tj sj i	1688080	45301532	13
p rj i vj E s	541545	2994600	6
p rj i vj E sj i tj	796626	8134735	8
p rj i vj E sj i tj sj i	1108980	17362364	10
p rj i vj E s k ee	717501	6843706	8
p rj i vj i s n O j	860283	11518300	9
p rj i vj E s ee k	758685	6843706	8
p rj i vj E s ee chj n i j	1125282	22388476	11
p rj i vj i s tj I	833337	7891018	8
p rj i vj i s tj I sj	985293	13051894	9
p rj i vj E t	528207	2838012	6
p rj i vj E tj i tj	772638	7917019	8
p rj i vj E t lj i v ee s tj	1578345	38503577	12
p rj i vj E t lj i v i j	1319023	26004837	11
p rj i vj E t n i j	838302	11175037	9
p rj i vj E t s t vj i n n i j	1622157	50708326	14
p rj i vj E t s t vj i j i	1491621	32641546	12
p rj i vj E sh i v ee tj sj i	1333919	30087372	12
p rj i vj i v A nj i j i	929072	18194717	11
p rj i vj i v A tj sj i	998804	15816671	10
p rj i vj I f k ee	624375	5971912	8
p rj i vj i v n O j	805443	10815670	9
p rj i vj I v ee k	679756	6206602	8
p rj i vj I v ee chj n i j	1036483	20893577	11
p rj i vj i dj E nj i j i	1119048	21743552	11
p rj i vj i dj E nj i j i	1119048	21743552	11
p rj i vj I dj i tj sj i	1186629	18718934	10
p rj I vj i s k	594948	4212712	7
p rj i vj i lj i gj i r O v ee n n ee s tj	2064745	118850150	18
p rj i vj i lj i gj i r O v ee n n i j	1814374	91304310	17
p rj i vj i lj E gj i j i	1099290	21450212	11
p rj i vj i n tj I tj	835353	11148685	9
p rj i vj i n tj I tj	835353	11148685	9
p rj i vj i n tj I tj sj i	1143486	22166548	11
p rj i vj i n tj I tj sj i	1143486	22166548	11
p rj i vj I n chj i v ee tj sj i	1377168	36816596	13
p rj i vj I tj i j i	834792	10541029	9
p rj i vj I tj	517776	2822100	6
p rj i vj I tj sj i	825909	7944484	8
p rj I f k u s	468981	3921584	7
p rj i v lj i k A tj i lj n ee s tj	1832366	71982368	15
p rj i v lj i k A tj i lj n i j	1562645	52526676	14
p rj i v lj i chj E nj i j i	1283083	29485913	12
p rj i v lj E chj	862312	6068089	7
p rj i v nj i sj E nj i j i	1116728	26260628	12
p rj i v nj i s tj I	928982	11514628	9
